,Date,Minimum,Maximum,Average
621,2015-02-12,15.0,18.0,16.5
622,2015-02-13,16.0,20.0,18.0
623,2015-02-14,15.0,18.0,16.5
624,2015-02-15,15.0,18.0,16.5
625,2015-02-16,15.0,20.0,17.5
626,2015-02-17,14.28,18.48,16.38
627,2015-02-18,12.0,16.0,14.0
628,2015-02-19,12.0,18.0,15.0
629,2015-02-20,12.0,16.0,14.0
630,2015-02-21,14.28,18.48,16.38
631,2015-02-22,14.0,18.0,16.0
632,2015-02-23,14.0,18.0,16.0
633,2015-02-24,12.0,16.0,14.0
634,2015-02-25,14.0,18.0,16.0
635,2015-02-26,12.0,16.0,14.0
636,2015-02-27,12.0,18.0,15.0
637,2015-02-28,14.28,18.48,16.38
638,2015-03-01,16.0,20.0,18.0
639,2015-03-02,16.0,20.0,18.0
640,2015-03-03,18.0,22.0,20.0
641,2015-03-04,36.96296296296296,42.74074074074074,39.851851851851855
642,2015-03-05,36.96296296296296,42.74074074074074,39.851851851851855
643,2015-03-06,18.0,24.0,21.0
644,2015-03-07,36.96296296296296,42.74074074074074,39.851851851851855
645,2015-03-08,36.96296296296296,42.74074074074074,39.851851851851855
646,2015-03-09,16.0,20.0,18.0
647,2015-03-10,16.0,20.0,18.0
648,2015-03-11,38.0,40.0,39.0
649,2015-03-12,30.0,36.0,33.0
650,2015-03-13,30.0,36.0,33.0
651,2015-03-14,30.0,35.0,32.5
652,2015-03-15,30.0,35.0,32.5
653,2015-03-16,40.0,44.0,42.0
654,2015-03-17,40.0,45.0,42.5
655,2015-03-18,40.0,45.0,42.5
656,2015-03-19,50.0,60.0,55.0
657,2015-03-20,50.0,60.0,55.0
658,2015-03-21,50.0,60.0,55.0
659,2015-03-22,50.0,60.0,55.0
660,2015-03-23,50.0,55.0,52.5
661,2015-03-24,50.0,55.0,52.5
662,2015-03-25,45.0,50.0,47.5
663,2015-03-26,40.0,50.0,45.0
664,2015-03-27,50.0,60.0,55.0
665,2015-03-28,50.0,55.0,52.5
666,2015-03-29,50.0,52.0,51.0
667,2015-03-30,50.0,55.0,52.5
668,2015-03-31,35.0,40.0,37.5
669,2015-04-01,28.0,30.0,29.0
670,2015-04-02,34.0,36.0,35.0
671,2015-04-03,30.0,35.0,32.5
672,2015-04-04,30.0,35.0,32.5
673,2015-04-05,30.0,35.0,32.5
674,2015-04-06,28.0,32.0,30.0
675,2015-04-07,25.0,30.0,27.5
676,2015-04-08,30.0,35.0,32.5
677,2015-04-09,33.464285714285715,38.142857142857146,35.80357142857143
678,2015-04-10,40.0,45.0,42.5
679,2015-04-11,33.464285714285715,38.142857142857146,35.80357142857143
680,2015-04-12,35.0,40.0,37.5
681,2015-04-13,32.0,35.0,33.5
682,2015-04-14,35.0,40.0,37.5
683,2015-04-15,30.0,35.0,32.5
684,2015-04-16,30.0,35.0,32.5
685,2015-04-17,30.0,35.0,32.5
686,2015-04-18,30.0,35.0,32.5
687,2015-04-19,30.0,35.0,32.5
688,2015-04-20,20.0,25.0,22.5
689,2015-04-21,30.0,35.0,32.5
690,2015-04-22,25.0,30.0,27.5
691,2015-04-23,30.0,35.0,32.5
692,2015-04-24,50.0,55.0,52.5
693,2015-04-25,50.0,60.0,55.0
694,2015-04-26,35.0,40.0,37.5
695,2015-04-27,35.0,35.0,35.0
696,2015-04-28,50.0,55.0,52.5
697,2015-04-29,55.0,60.0,57.5
698,2015-04-30,30.0,35.0,32.5
699,2015-05-01,30.0,35.0,32.5
700,2015-05-02,25.0,30.0,27.5
701,2015-05-03,12.0,15.0,13.5
702,2015-05-04,30.0,35.0,32.5
703,2015-05-05,45.0,50.0,47.5
704,2015-05-06,60.0,65.0,62.5
705,2015-05-07,55.0,60.0,57.5
706,2015-05-08,50.0,60.0,55.0
707,2015-05-09,47.06666666666667,52.6,49.833333333333336
708,2015-05-10,50.0,55.0,52.5
709,2015-05-11,50.0,52.0,51.0
710,2015-05-12,40.0,45.0,42.5
711,2015-05-13,35.0,40.0,37.5
712,2015-05-14,35.0,40.0,37.5
713,2015-05-15,30.0,40.0,35.0
714,2015-05-16,30.0,36.0,33.0
715,2015-05-17,30.0,35.0,32.5
716,2015-05-18,30.0,35.0,32.5
717,2015-05-19,30.0,35.0,32.5
718,2015-05-20,35.0,40.0,37.5
719,2015-05-21,35.0,40.0,37.5
720,2015-05-22,60.0,65.0,62.5
721,2015-05-23,65.0,75.0,70.0
722,2015-05-24,70.0,75.0,72.5
723,2015-05-25,70.0,75.0,72.5
724,2015-05-26,70.0,75.0,72.5
725,2015-05-27,70.0,75.0,72.5
726,2015-05-28,70.0,75.0,72.5
727,2015-05-29,70.0,75.0,72.5
728,2015-05-30,70.0,80.0,75.0
729,2015-05-31,60.0,65.0,62.5
730,2015-06-01,50.0,55.0,52.5
731,2015-06-02,50.0,55.0,52.5
732,2015-06-03,55.0,60.0,57.5
733,2015-06-04,55.0,60.0,57.5
734,2015-06-05,55.0,60.0,57.5
735,2015-06-06,55.0,70.0,62.5
736,2015-06-07,40.0,45.0,42.5
737,2015-06-08,45.0,50.0,47.5
738,2015-06-09,45.0,50.0,47.5
739,2015-06-10,40.0,45.0,42.5
740,2015-06-11,50.0,55.0,52.5
741,2015-06-12,45.0,50.0,47.5
742,2015-06-13,45.0,55.0,50.0
743,2015-06-14,50.0,55.0,52.5
744,2015-06-15,38.0,43.0,40.5
745,2015-06-16,30.0,36.0,33.0
746,2015-06-17,38.0,40.0,39.0
747,2015-06-18,35.0,40.0,37.5
748,2015-06-19,35.0,40.0,37.5
749,2015-06-20,30.0,40.0,35.0
750,2015-06-21,35.0,40.0,37.5
751,2015-06-22,30.0,35.0,32.5
752,2015-06-23,34.0,38.0,36.0
753,2015-06-24,40.0,45.0,42.5
754,2015-06-25,35.0,43.0,39.0
755,2015-06-26,35.0,40.0,37.5
756,2015-06-27,30.0,50.0,40.0
757,2015-06-28,40.0,45.0,42.5
758,2015-06-29,40.0,50.0,45.0
759,2015-06-30,40.0,50.0,45.0
760,2015-07-01,40.0,50.0,45.0
761,2015-07-02,40.0,50.0,45.0
762,2015-07-03,35.0,40.0,37.5
763,2015-07-04,30.0,42.0,36.0
764,2015-07-05,40.0,50.0,45.0
765,2015-07-06,40.0,50.0,45.0
766,2015-07-07,50.0,60.0,55.0
767,2015-07-08,50.0,60.0,55.0
768,2015-07-09,50.0,60.0,55.0
769,2015-07-10,50.0,60.0,55.0
770,2015-07-11,50.0,60.0,55.0
771,2015-07-12,60.0,70.0,65.0
772,2015-07-13,60.0,70.0,65.0
773,2015-07-14,60.0,70.0,65.0
774,2015-07-15,50.0,60.0,55.0
775,2015-07-16,50.0,60.0,55.0
776,2015-07-17,50.0,60.0,55.0
777,2015-07-18,50.0,60.0,55.0
778,2015-07-19,50.0,60.0,55.0
779,2015-07-20,50.0,60.0,55.0
780,2015-07-21,60.0,70.0,65.0
781,2015-07-22,50.0,60.0,55.0
782,2015-07-23,50.0,60.0,55.0
783,2015-07-24,50.0,60.0,55.0
784,2015-07-25,40.0,50.0,45.0
785,2015-07-26,40.0,50.0,45.0
786,2015-07-27,40.0,50.0,45.0
787,2015-07-28,40.0,50.0,45.0
788,2015-07-29,45.0,55.0,50.0
789,2015-07-30,45.0,55.0,50.0
790,2015-07-31,45.0,55.0,50.0
791,2015-08-01,45.0,54.0,49.5
792,2015-08-02,50.0,60.0,55.0
793,2015-08-03,50.0,60.0,55.0
794,2015-08-04,50.0,60.0,55.0
795,2015-08-05,50.0,60.0,55.0
796,2015-08-06,60.0,70.0,65.0
797,2015-08-07,60.0,68.0,64.0
798,2015-08-08,68.0,80.0,74.0
799,2015-08-09,70.0,80.0,75.0
800,2015-08-10,70.0,75.0,72.5
801,2015-08-11,60.0,70.0,65.0
802,2015-08-12,60.0,70.0,65.0
803,2015-08-13,50.0,60.0,55.0
804,2015-08-14,45.0,55.0,50.0
805,2015-08-15,44.0,50.0,47.0
806,2015-08-16,40.0,50.0,45.0
807,2015-08-17,40.0,50.0,45.0
808,2015-08-18,40.0,50.0,45.0
809,2015-08-19,35.0,45.0,40.0
810,2015-08-20,35.0,40.0,37.5
811,2015-08-21,35.0,40.0,37.5
812,2015-08-22,30.0,40.0,35.0
813,2015-08-23,35.0,40.0,37.5
814,2015-08-24,35.0,40.0,37.5
815,2015-08-25,40.0,50.0,45.0
816,2015-08-26,40.0,50.0,45.0
817,2015-08-27,50.0,60.0,55.0
818,2015-08-28,55.0,60.0,57.5
819,2015-08-29,50.0,55.0,52.5
820,2015-08-30,45.0,50.0,47.5
821,2015-08-31,40.0,45.0,42.5
822,2015-09-01,35.0,40.0,37.5
823,2015-09-02,30.0,40.0,35.0
824,2015-09-03,30.0,40.0,35.0
825,2015-09-04,30.0,35.0,32.5
826,2015-09-05,28.0,30.0,29.0
827,2015-09-06,30.0,35.0,32.5
828,2015-09-07,28.0,35.0,31.5
829,2015-09-08,28.0,35.0,31.5
830,2015-09-09,25.0,30.0,27.5
831,2015-09-10,25.0,30.0,27.5
832,2015-09-11,25.0,30.0,27.5
833,2015-09-12,24.0,28.0,26.0
834,2015-09-13,30.0,40.0,35.0
835,2015-09-14,35.0,45.0,40.0
836,2015-09-15,28.0,35.0,31.5
837,2015-09-16,25.0,35.0,30.0
838,2015-09-17,25.0,30.0,27.5
839,2015-09-18,25.0,35.0,30.0
840,2015-09-19,20.0,26.0,23.0
841,2015-09-20,25.0,30.0,27.5
842,2015-09-21,15.0,25.0,20.0
843,2015-09-22,20.0,25.0,22.5
844,2015-09-23,25.0,35.0,30.0
845,2015-09-24,20.0,30.0,25.0
846,2015-09-25,20.0,30.0,25.0
847,2015-09-26,18.0,26.0,22.0
848,2015-09-27,25.0,30.0,27.5
849,2015-09-28,20.0,30.0,25.0
850,2015-09-29,20.0,25.0,22.5
851,2015-09-30,20.0,30.0,25.0
852,2015-10-01,20.0,30.0,25.0
853,2015-10-02,20.0,25.0,22.5
854,2015-10-03,16.0,24.0,20.0
855,2015-10-04,20.0,25.0,22.5
856,2015-10-05,15.0,20.0,17.5
857,2015-10-06,15.0,20.0,17.5
858,2015-10-07,20.0,25.0,22.5
859,2015-10-08,20.0,25.0,22.5
860,2015-10-09,20.0,25.0,22.5
861,2015-10-10,18.0,25.0,21.5
862,2015-10-11,20.0,25.0,22.5
863,2015-10-12,20.0,30.0,25.0
864,2015-10-13,20.0,25.0,22.5
865,2015-10-14,15.0,25.0,20.0
866,2015-10-15,15.0,25.0,20.0
867,2015-10-16,15.0,25.0,20.0
868,2015-10-17,12.0,16.0,14.0
869,2015-10-18,15.0,20.0,17.5
870,2015-10-19,15.0,25.0,20.0
871,2015-10-20,15.0,20.0,17.5
872,2015-10-21,20.0,30.0,25.0
873,2015-10-22,40.0,50.0,45.0
874,2015-10-23,50.0,60.0,55.0
875,2015-10-24,30.0,35.0,32.5
876,2015-10-25,20.0,30.0,25.0
877,2015-10-26,20.0,25.0,22.5
878,2015-10-27,15.0,20.0,17.5
879,2015-10-28,10.0,20.0,15.0
880,2015-10-29,10.0,20.0,15.0
881,2015-10-30,40.0,50.0,45.0
882,2015-10-31,24.0,35.0,29.5
883,2015-11-01,20.0,30.0,25.0
884,2015-11-02,20.0,30.0,25.0
885,2015-11-03,25.0,30.0,27.5
886,2015-11-04,40.0,45.0,42.5
887,2015-11-05,40.0,50.0,45.0
888,2015-11-06,40.0,50.0,45.0
889,2015-11-07,44.0,55.0,49.5
890,2015-11-08,60.0,70.0,65.0
891,2015-11-09,50.0,60.0,55.0
892,2015-11-10,50.0,60.0,55.0
893,2015-11-11,60.0,70.0,65.0
894,2015-11-12,50.0,60.0,55.0
895,2015-11-13,55.0,60.0,57.5
896,2015-11-14,56.0,68.0,62.0
897,2015-11-15,90.0,100.0,95.0
898,2015-11-16,55.0,65.0,60.0
899,2015-11-17,45.0,55.0,50.0
900,2015-11-18,30.0,40.0,35.0
901,2015-11-19,35.0,45.0,40.0
902,2015-11-20,50.0,60.0,55.0
903,2015-11-21,50.0,56.0,53.0
904,2015-11-22,60.0,70.0,65.0
905,2015-11-23,70.0,75.0,72.5
906,2015-11-24,50.0,60.0,55.0
907,2015-11-25,60.0,70.0,65.0
908,2015-11-26,60.0,70.0,65.0
909,2015-11-27,60.0,70.0,65.0
910,2015-11-28,55.0,65.0,60.0
911,2015-11-29,50.0,65.0,57.5
912,2015-11-30,50.0,60.0,55.0
913,2015-12-01,50.0,60.0,55.0
914,2015-12-02,50.0,60.0,55.0
915,2015-12-03,50.0,60.0,55.0
916,2015-12-04,45.0,50.0,47.5
917,2015-12-05,42.0,52.0,47.0
918,2015-12-06,40.0,50.0,45.0
919,2015-12-07,45.0,55.0,50.0
920,2015-12-08,40.0,50.0,45.0
921,2015-12-09,50.0,55.0,52.5
922,2015-12-10,45.0,50.0,47.5
923,2015-12-11,45.0,50.0,47.5
924,2015-12-12,45.0,58.0,51.5
925,2015-12-13,45.0,50.0,47.5
926,2015-12-14,45.0,50.0,47.5
927,2015-12-15,45.0,55.0,50.0
928,2015-12-16,45.0,50.0,47.5
929,2015-12-17,40.0,50.0,45.0
930,2015-12-18,40.0,50.0,45.0
931,2015-12-19,35.0,45.0,40.0
932,2015-12-20,40.0,50.0,45.0
933,2015-12-21,40.0,50.0,45.0
934,2015-12-22,40.0,50.0,45.0
935,2015-12-23,40.0,50.0,45.0
936,2015-12-24,40.0,50.0,45.0
937,2015-12-25,45.0,52.0,48.5
938,2015-12-26,50.0,60.0,55.0
939,2015-12-27,40.0,50.0,45.0
940,2015-12-28,40.0,50.0,45.0
941,2015-12-29,40.0,50.0,45.0
942,2015-12-30,40.0,45.0,42.5
943,2015-12-31,40.0,50.0,45.0
944,2016-01-01,40.0,50.0,45.0
945,2016-01-02,35.0,44.0,39.5
946,2016-01-03,30.0,40.0,35.0
947,2016-01-04,30.0,40.0,35.0
948,2016-01-05,25.0,30.0,27.5
949,2016-01-06,20.0,30.0,25.0
950,2016-01-07,15.0,20.0,17.5
951,2016-01-08,15.0,20.0,17.5
952,2016-01-09,15.0,20.0,17.5
953,2016-01-10,15.0,20.0,17.5
954,2016-01-11,15.0,20.0,17.5
955,2016-01-12,15.0,20.0,17.5
956,2016-01-13,15.0,20.0,17.5
957,2016-01-14,15.0,20.0,17.5
958,2016-01-15,15.0,20.0,17.5
959,2016-01-16,15.0,24.0,19.5
960,2016-01-17,15.0,20.0,17.5
961,2016-01-18,15.0,20.0,17.5
962,2016-01-19,15.0,20.0,17.5
963,2016-01-20,15.0,20.0,17.5
964,2016-01-21,15.0,20.0,17.5
965,2016-01-22,15.0,20.0,17.5
966,2016-01-23,25.0,30.0,27.5
967,2016-01-24,20.0,30.0,25.0
968,2016-01-25,20.0,30.0,25.0
969,2016-01-26,18.0,25.0,21.5
970,2016-01-27,15.0,20.0,17.5
971,2016-01-28,15.0,20.0,17.5
972,2016-01-29,20.0,25.0,22.5
973,2016-01-30,20.0,25.0,22.5
974,2016-01-31,15.0,20.0,17.5
975,2016-02-01,20.0,30.0,25.0
976,2016-02-02,20.0,30.0,25.0
977,2016-02-03,20.0,30.0,25.0
978,2016-02-04,30.0,35.0,32.5
979,2016-02-05,25.0,30.0,27.5
980,2016-02-06,25.0,30.0,27.5
981,2016-02-07,20.0,30.0,25.0
982,2016-02-08,25.0,30.0,27.5
983,2016-02-09,20.0,25.0,22.5
984,2016-02-10,20.0,30.0,25.0
985,2016-02-11,25.0,30.0,27.5
986,2016-02-12,25.0,30.0,27.5
987,2016-02-13,20.0,25.0,22.5
988,2016-02-14,25.0,30.0,27.5
989,2016-02-15,25.0,30.0,27.5
990,2016-02-16,25.0,30.0,27.5
991,2016-02-17,25.0,30.0,27.5
992,2016-02-18,25.0,30.0,27.5
993,2016-02-19,25.0,30.0,27.5
994,2016-02-20,30.0,35.0,32.5
995,2016-02-21,20.0,30.0,25.0
996,2016-02-22,20.0,25.0,22.5
997,2016-02-23,20.0,30.0,25.0
998,2016-02-24,25.0,30.0,27.5
999,2016-02-25,20.0,30.0,25.0
1000,2016-02-26,20.0,25.0,22.5
1001,2016-02-27,20.0,24.0,22.0
1002,2016-02-28,20.0,25.0,22.5
1003,2016-02-29,20.0,30.0,25.0
1004,2016-03-01,20.0,25.0,22.5
1005,2016-03-02,25.0,30.0,27.5
1006,2016-03-03,31.82758620689655,38.0,34.91379310344828
1007,2016-03-04,25.0,30.0,27.5
1008,2016-03-05,30.0,35.0,32.5
1009,2016-03-06,30.0,40.0,35.0
1010,2016-03-07,25.0,32.0,28.5
1011,2016-03-08,25.0,28.0,26.5
1012,2016-03-09,20.0,25.0,22.5
1013,2016-03-10,25.0,30.0,27.5
1014,2016-03-11,25.0,30.0,27.5
1015,2016-03-12,28.0,35.0,31.5
1016,2016-03-13,25.0,30.0,27.5
1017,2016-03-14,31.82758620689655,38.0,34.91379310344828
1018,2016-03-15,35.0,40.0,37.5
1019,2016-03-16,35.0,40.0,37.5
1020,2016-03-17,30.0,40.0,35.0
1021,2016-03-18,35.0,40.0,37.5
1022,2016-03-19,38.0,40.0,39.0
1023,2016-03-20,40.0,45.0,42.5
1024,2016-03-21,40.0,50.0,45.0
1025,2016-03-22,40.0,50.0,45.0
1026,2016-03-23,40.0,45.0,42.5
1027,2016-03-24,40.0,50.0,45.0
1028,2016-03-25,40.0,50.0,45.0
1029,2016-03-26,37.0,42.0,39.5
1030,2016-03-27,40.0,45.0,42.5
1031,2016-03-28,40.0,45.0,42.5
1032,2016-03-29,30.0,40.0,35.0
1033,2016-03-30,30.0,35.0,32.5
1034,2016-03-31,30.0,35.0,32.5
1035,2016-04-01,25.0,30.0,27.5
1036,2016-04-02,35.0,40.0,37.5
1037,2016-04-03,30.0,35.0,32.5
1038,2016-04-04,25.0,30.0,27.5
1039,2016-04-05,25.0,30.0,27.5
1040,2016-04-06,25.0,30.0,27.5
1041,2016-04-07,25.0,30.0,27.5
1042,2016-04-08,35.0,40.0,37.5
1043,2016-04-09,28.0,35.0,31.5
1044,2016-04-10,25.0,30.0,27.5
1045,2016-04-11,25.0,30.0,27.5
1046,2016-04-12,22.0,30.0,26.0
1047,2016-04-13,25.0,30.0,27.5
1048,2016-04-14,25.0,30.0,27.5
1049,2016-04-15,25.0,30.0,27.5
1050,2016-04-16,20.0,25.0,22.5
1051,2016-04-17,20.0,25.0,22.5
1052,2016-04-18,15.0,20.0,17.5
1053,2016-04-19,15.0,20.0,17.5
1054,2016-04-20,15.0,20.0,17.5
1055,2016-04-21,15.0,20.0,17.5
1056,2016-04-22,20.0,25.0,22.5
1057,2016-04-23,25.0,30.0,27.5
1058,2016-04-24,30.0,35.0,32.5
1059,2016-04-25,30.0,40.0,35.0
1060,2016-04-26,30.0,40.0,35.0
1061,2016-04-27,35.0,45.0,40.0
1062,2016-04-28,38.0,45.0,41.5
1063,2016-04-29,45.0,50.0,47.5
1064,2016-04-30,40.0,45.0,42.5
1065,2016-05-01,30.0,42.0,36.0
1066,2016-05-02,40.0,50.0,45.0
1067,2016-05-03,40.0,50.0,45.0
1068,2016-05-04,50.0,60.0,55.0
1069,2016-05-05,60.0,70.0,65.0
1070,2016-05-06,60.0,65.0,62.5
1071,2016-05-07,60.0,65.0,62.5
1072,2016-05-08,50.0,60.0,55.0
1073,2016-05-09,50.0,60.0,55.0
1074,2016-05-10,50.0,60.0,55.0
1075,2016-05-11,50.0,60.0,55.0
1076,2016-05-12,50.0,60.0,55.0
1077,2016-05-13,50.0,60.0,55.0
1078,2016-05-14,55.0,60.0,57.5
1079,2016-05-15,60.0,65.0,62.5
1080,2016-05-16,50.0,55.0,52.5
1081,2016-05-17,50.0,60.0,55.0
1082,2016-05-18,45.0,55.0,50.0
1083,2016-05-19,55.0,65.0,60.0
1084,2016-05-20,70.0,80.0,75.0
1085,2016-05-21,60.0,70.0,65.0
1086,2016-05-22,70.0,80.0,75.0
1087,2016-05-23,70.0,80.0,75.0
1088,2016-05-24,60.0,70.0,65.0
1089,2016-05-25,50.0,60.0,55.0
1090,2016-05-26,50.0,60.0,55.0
1091,2016-05-27,50.0,60.0,55.0
1092,2016-05-28,60.0,70.0,65.0
1093,2016-05-29,50.0,60.0,55.0
1094,2016-05-30,60.0,70.0,65.0
1095,2016-05-31,60.0,70.0,65.0
1096,2016-06-01,50.0,60.0,55.0
1097,2016-06-02,60.0,70.0,65.0
1098,2016-06-03,60.0,70.0,65.0
1099,2016-06-04,50.0,60.0,55.0
1100,2016-06-05,60.0,70.0,65.0
1101,2016-06-06,70.0,80.0,75.0
1102,2016-06-07,50.0,60.0,55.0
1103,2016-06-08,50.0,60.0,55.0
1104,2016-06-09,40.0,50.0,45.0
1105,2016-06-10,50.0,60.0,55.0
1106,2016-06-11,40.0,55.0,47.5
1107,2016-06-12,50.0,60.0,55.0
1108,2016-06-13,50.0,60.0,55.0
1109,2016-06-14,35.0,45.0,40.0
1110,2016-06-15,35.0,40.0,37.5
1111,2016-06-16,30.0,38.0,34.0
1112,2016-06-17,40.0,50.0,45.0
1113,2016-06-18,25.0,40.0,32.5
1114,2016-06-19,40.0,50.0,45.0
1115,2016-06-20,40.0,50.0,45.0
1116,2016-06-21,45.0,50.0,47.5
1117,2016-06-22,50.0,60.0,55.0
1118,2016-06-23,50.0,60.0,55.0
1119,2016-06-24,40.0,50.0,45.0
1120,2016-06-25,30.0,40.0,35.0
1121,2016-06-26,50.0,60.0,55.0
1122,2016-06-27,50.0,55.0,52.5
1123,2016-06-28,60.0,70.0,65.0
1124,2016-06-29,60.0,70.0,65.0
1125,2016-06-30,60.0,70.0,65.0
1126,2016-07-01,60.0,70.0,65.0
1127,2016-07-02,65.0,70.0,67.5
1128,2016-07-03,60.0,70.0,65.0
1129,2016-07-04,60.0,70.0,65.0
1130,2016-07-05,60.0,70.0,65.0
1131,2016-07-06,60.0,70.0,65.0
1132,2016-07-07,60.0,70.0,65.0
1133,2016-07-08,60.0,70.0,65.0
1134,2016-07-09,60.0,70.0,65.0
1135,2016-07-10,60.0,70.0,65.0
1136,2016-07-11,70.0,80.0,75.0
1137,2016-07-12,60.0,70.0,65.0
1138,2016-07-13,60.0,70.0,65.0
1139,2016-07-14,65.0,70.0,67.5
1140,2016-07-15,55.0,60.0,57.5
1141,2016-07-16,55.0,60.0,57.5
1142,2016-07-17,60.0,65.0,62.5
1143,2016-07-18,55.0,60.0,57.5
1144,2016-07-19,50.0,60.0,55.0
1145,2016-07-20,50.0,60.0,55.0
1146,2016-07-21,50.0,55.0,52.5
1147,2016-07-22,55.0,65.0,60.0
1148,2016-07-23,58.0,65.0,61.5
1149,2016-07-24,60.0,70.0,65.0
1150,2016-07-25,60.0,70.0,65.0
1151,2016-07-26,80.0,90.0,85.0
1152,2016-07-27,75.0,85.0,80.0
1153,2016-07-28,70.0,80.0,75.0
1154,2016-07-29,85.0,90.0,87.5
1155,2016-07-30,80.0,85.0,82.5
1156,2016-07-31,80.0,90.0,85.0
1157,2016-08-01,75.0,80.0,77.5
1158,2016-08-02,70.0,80.0,75.0
1159,2016-08-03,70.0,75.0,72.5
1160,2016-08-04,65.0,70.0,67.5
