Date,tempmax,tempmin,temp,humidity, prcp
01-07-2021,29.9,23.3,26,76.1,3.107
02-07-2021,30.9,22.4,26.3,70.7,1.5
03-07-2021,30.9,22,26,67.1,3.4
04-07-2021,29.9,20.9,25.1,75,40.88
05-07-2021,29.9,20.3,24.8,77.7,4.026
06-07-2021,29.9,20.7,25.4,78.4,0.997
07-07-2021,28.9,22,25.2,80,0.026
08-07-2021,29.9,21,25.6,76.9,3.9
09-07-2021,29,22,24.7,78.7,0.238
10-07-2021,27,21.3,23.6,82.3,0.497
11-07-2021,27.9,20,23.3,79.7,0
12-07-2021,27.9,20.9,23.6,78,0
13-07-2021,25.9,20.8,22.7,86.9,4.994
14-07-2021,26,20.9,22.3,92.5,5.057
15-07-2021,25.9,20,22.1,92.8,11.828
16-07-2021,27.9,21,23.1,87.8,0.4
17-07-2021,28.9,21,23.7,83.7,1.055
18-07-2021,25,20.1,22.1,94.1,17.936
19-07-2021,28,20.7,23.3,87.1,6.007
20-07-2021,28.9,20,23.6,82.7,0.3
21-07-2021,24.1,20,22.2,92.5,3
22-07-2021,25.9,20.1,22.1,91,2.985
23-07-2021,25,20,22.2,91.8,0.199
24-07-2021,29,20,23.1,89.1,23.956
25-07-2021,28.9,20.9,23.5,86.3,58.925
26-07-2021,28.9,20.9,24.1,82.8,3.8
27-07-2021,28.9,20,24.1,78.8,0.1
28-07-2021,29.9,20,24,77.1,0
29-07-2021,28,20,23.7,77.2,0
30-07-2021,28.9,19.9,23.9,77.2,0
31-07-2021,28.9,20,24,78.3,0
01-08-2021,28.8,20,23.9,78,0
02-08-2021,28.9,19.9,23.7,75.6,0
03-08-2021,28.9,20,24,77.8,0.795
04-08-2021,28,21,23.8,79.2,0.6
05-08-2021,28,20.4,23.4,86.3,5.006
06-08-2021,29.9,20.9,24.1,82.8,4.114
07-08-2021,30.9,21,24.5,81.8,0.994
08-08-2021,30.9,21,25.3,77,0.7
09-08-2021,30.9,21.9,25.9,75.8,0.599
10-08-2021,28.9,21,24.2,83.2,7.7
11-08-2021,28.9,21,24.5,78.3,0.397
12-08-2021,27.9,21,23.3,84.9,0.801
13-08-2021,26.9,20.1,23.8,81.7,3.18
14-08-2021,28,20.9,23.9,78.6,0.7
15-08-2021,27.9,20,23.4,80.7,0.001
16-08-2021,26.9,21,23.4,82.1,11.949
17-08-2021,27,20,23.4,83.5,0.1
18-08-2021,28.9,21,24,80.8,0.199
19-08-2021,28.9,20,23.6,82.1,7.051
20-08-2021,28.9,20,24.2,79.6,6.8
21-08-2021,26.9,20.8,23,86.4,3.296
22-08-2021,28.9,19.6,22.9,87,3.026
23-08-2021,29.9,20,23.9,83,3.988
24-08-2021,29,20,24.5,79.9,2.2
25-08-2021,29.8,21,24.4,81.4,0.994
26-08-2021,29.9,20,24.4,80,20.918
27-08-2021,28.7,20.9,23.4,89.1,13.956
28-08-2021,26.9,20.4,23.1,88.4,0.001
29-08-2021,26,19.9,22.1,88.9,5.981
30-08-2021,27,20,22.5,84.1,0.609
31-08-2021,28.9,20,23.8,78.2,0.2
01-09-2021,29.9,20.9,24.4,77.6,3.006
02-09-2021,27.9,20.8,23.4,84.6,37.988
03-09-2021,26.8,20,22.8,88.6,6.1
04-09-2021,26.9,20,22.6,89.6,1.007
05-09-2021,27.9,20,22.8,89,7.987
06-09-2021,27,20,22.6,87.7,0.281
07-09-2021,26,20,22.4,86.6,0.4
08-09-2021,27.9,20,23.5,84.7,0.503
09-09-2021,29.9,20,24.3,78.4,0.5
10-09-2021,28.9,20,24.4,77.1,0
11-09-2021,28.9,20,24,82.6,0.5
12-09-2021,28.9,21,24,84.5,0.099
13-09-2021,28,21,24,82.2,0.002
14-09-2021,28.9,21.1,24.5,80.5,0
15-09-2021,28.9,21,24.3,77.9,3.975
16-09-2021,30,21,24.8,76.4,0
17-09-2021,30.9,21,25.8,70.3,0.994
18-09-2021,30.9,21,26,67,0
19-09-2021,30.9,22.7,26.3,69.5,11.949
20-09-2021,29.9,20,23.4,89.9,62.811
21-09-2021,29,20.8,23.5,85.4,13.916
22-09-2021,29.9,21,24.2,81.1,0.001
23-09-2021,27.8,20,23.7,79.3,4.9
24-09-2021,27.9,21,24.3,77,0.298
25-09-2021,29,21,24.6,80.8,7.374
26-09-2021,27.9,20.7,23.3,85.8,5.025
27-09-2021,27.9,20.4,23.2,82.6,10.354
28-09-2021,26.2,20,22.6,83.5,8.944
29-09-2021,29.9,19,23.9,77,1.2
30-09-2021,28.9,20,24.2,78.6,1.9
01-10-2021,29.8,21,24.5,83,0.895
02-10-2021,29,21,23.8,85.3,0.004
03-10-2021,28.9,20.8,24.1,85.5,62.975
04-10-2021,29.9,20.9,24.7,80.5,4.8
05-10-2021,27.9,21,23.8,83.3,0.6
06-10-2021,26.9,20,22.7,90.6,24.394
07-10-2021,29.9,21,25.1,78.8,0.8
08-10-2021,27.8,21,23.4,89.3,13.925
09-10-2021,24.8,21,22.4,92.8,13.914
10-10-2021,28,21,23.1,88.9,12.987
11-10-2021,27.9,20.9,23.2,89.7,28.917
12-10-2021,27.9,20,22.4,91.1,18.95
13-10-2021,27.8,19.9,22.9,87.3,24.968
14-10-2021,27.9,20.8,24.2,83.2,6.3
15-10-2021,28.9,21,23.8,87.7,54.265
16-10-2021,29.9,21.2,24.4,85.7,5.965
17-10-2021,26,20,22.9,90.2,0.596
18-10-2021,28,20,23.2,87.9,14.905
19-10-2021,28.9,20.7,24.4,80.2,0.12
20-10-2021,28.9,21.9,24.8,77.8,0.2
21-10-2021,29,20,24.7,79.6,7.1
22-10-2021,30,20,24.9,79.3,16.197
23-10-2021,29.9,20,24.2,82.5,0.222
24-10-2021,29.9,19.4,24.2,78.8,41.981
25-10-2021,28.9,21,24.1,77.3,0.5
26-10-2021,27.9,20,23.5,77.7,0.5
27-10-2021,26.9,19,23,76.8,0.3
28-10-2021,27.3,18,22.7,75.3,0
29-10-2021,25.8,19.9,22.5,87.5,0.8
30-10-2021,28.9,20,23.5,85,0.299
31-10-2021,26.8,20,23,86,0.218
01-11-2021,26.8,20.9,22.8,88.3,1.994
02-11-2021,26.8,20,22.2,87.8,5.4
03-11-2021,25.9,20,22.2,87,1.2
04-11-2021,28.9,20,23.1,83.9,46.867
05-11-2021,24.1,20,21.7,91.6,20.938
06-11-2021,27.9,20,23.1,81,1.6
07-11-2021,23.9,19.7,21.6,87.6,0.2
08-11-2021,23.9,19.9,20.9,93.5,0.202
09-11-2021,27.8,18,21.5,78.2,1.1
10-11-2021,23.9,19,21.1,78.5,1.7
11-11-2021,20,17.4,18.8,95.1,18.774
12-11-2021,21.1,18,19.9,97.8,5.019
13-11-2021,24.9,20,21.8,91.6,8.943
14-11-2021,25.9,20.9,22.6,91.4,5.571
15-11-2021,26.1,20,22.6,89.6,51.722
16-11-2021,26.9,20.7,22.7,90.2,2.284
17-11-2021,26.9,19,22.5,87.5,5.564
18-11-2021,22,20.2,21,96.8,62.741
19-11-2021,22.1,20,21,97,13.378
20-11-2021,24,20.7,21.9,92.6,0.597
21-11-2021,27.9,20,22.7,86.3,3.975
22-11-2021,26,20,23.1,85.3,1.1
23-11-2021,28.9,20,23.8,81.3,0.3
24-11-2021,26.9,20.1,23.2,83.1,10.931
25-11-2021,28.9,19,22.8,79.5,1.5
26-11-2021,26.9,19,22.3,82.2,1.9
27-11-2021,23,19,21,88.1,0.001
28-11-2021,22.3,19,20.8,93.3,2.5
29-11-2021,22.9,19,20.8,93.2,0.199
30-11-2021,26.9,19.4,22.5,85.2,0.002
01-12-2021,24.9,19,21.5,89.2,0
02-12-2021,25.9,19,22,86.9,0
03-12-2021,27.3,20,22.7,85.4,0
04-12-2021,27.1,20,23.4,80.7,0.2
05-12-2021,26.9,19.9,22.9,83.5,1.007
06-12-2021,27,19,23,81.4,0.4
07-12-2021,27.9,19,23,77.3,0.2
08-12-2021,27.9,18,22.7,74.9,0
09-12-2021,25.6,20,22.4,85.3,0.397
10-12-2021,27.9,19,22.8,75.2,0.2
11-12-2021,25.9,19,22,83.7,0.996
12-12-2021,26,18,21.5,86.6,0.299
13-12-2021,24,18,20.8,89,2.982
14-12-2021,24.8,18,21,86.4,0.205
15-12-2021,23.9,19,20.9,86.2,0
16-12-2021,26.3,17,21.3,75.8,0
17-12-2021,27.9,16,21.3,72.4,0
18-12-2021,26,15.9,20.8,75,0
19-12-2021,26,15,20.1,69.2,0
20-12-2021,26.1,14,19.8,71.1,0
21-12-2021,26,14,19.5,75.4,0
22-12-2021,27.3,14,20.4,69,0
23-12-2021,27.3,15,20.2,69.9,0
24-12-2021,27.2,14.1,20.7,62.9,0
25-12-2021,29,14,21.3,61.6,0
26-12-2021,29.1,15,21.9,64.6,0
27-12-2021,28.9,15,20.8,71.5,0
28-12-2021,26.9,15.9,20.9,74.7,0
29-12-2021,26,15,20.6,75,0
30-12-2021,25.1,16.9,20.8,77.5,0.6
31-12-2021,23.1,18,20.4,85.9,3.006
01-01-2022,26,18,21.4,82.8,3.006
02-01-2022,26.9,17.9,21.7,75.2,0
03-01-2022,26.6,16,21.1,74.5,0
04-01-2022,26.9,17,20.8,73.1,0
05-01-2022,27.3,16,20.8,71.5,0
06-01-2022,27,17,21.5,75.5,0
07-01-2022,27.9,18,21.6,75,0
08-01-2022,26.3,18,21.7,76.7,0
09-01-2022,27.1,17.9,22.1,75.1,0
10-01-2022,27,17,21.7,73.5,0
11-01-2022,28.9,17.5,22.4,71.2,0
12-01-2022,28.6,18.5,22.9,73.2,0.3
13-01-2022,27.9,18.5,22.4,69.8,0.2
14-01-2022,28,17,22.1,63.6,0
15-01-2022,28.9,17,23,63.4,0
16-01-2022,27.6,18,22.3,74.3,0.3
17-01-2022,27,18,21.8,73.2,0
18-01-2022,26.9,15,21,72.5,0
19-01-2022,27.1,16,21.5,66.2,0
20-01-2022,29.9,14.5,21.8,60.2,0
21-01-2022,31.3,15,22.7,56.1,0
22-01-2022,30.9,16,22.5,56.5,0
23-01-2022,30.3,16,22.8,50.7,0
24-01-2022,28.9,15.5,22,53.1,0
25-01-2022,28,16,22,62.6,0
26-01-2022,28,17.5,22.4,68.1,0.8
27-01-2022,26,19.9,22.2,75.3,0.6
28-01-2022,25.9,18,21.3,75.1,0.3
29-01-2022,26.9,16.5,21.6,73.6,0
30-01-2022,29.3,16,23.2,72.5,0
31-01-2022,29.9,20,24.2,69.6,0
01-02-2022,29.9,19,23.8,69.8,0
02-02-2022,30,17,23.7,65.6,0
03-02-2022,28,18,22.8,72.3,0
04-02-2022,30.9,17,23.9,53.7,0
05-02-2022,30.8,16.5,23.2,64.7,0
06-02-2022,28,19,23.1,70.5,0
07-02-2022,28.9,18,23,70.8,0.1
08-02-2022,29.9,17,22.6,68.4,0
09-02-2022,28.9,16,22,68,0
10-02-2022,30,15.9,22.2,58.2,0
11-02-2022,29.3,14,22.3,48.1,0
12-02-2022,29,16,22.6,60.3,0
13-02-2022,28.2,17,22.5,66.6,0
14-02-2022,28.1,16,22.5,61.6,0
15-02-2022,28.9,17.9,22.8,65.7,0
16-02-2022,28.9,17,22.3,63.2,0
17-02-2022,30,16.9,23.2,57.7,0
18-02-2022,29.3,15.9,22.4,62.6,0
19-02-2022,29.8,15.9,22.5,62.9,0
20-02-2022,32,16.9,24.1,52.2,0
21-02-2022,32.9,16,24.6,52.5,0
22-02-2022,31,19,24.9,57.6,0
23-02-2022,30.3,17.9,23.5,61.3,0
24-02-2022,29.3,16,22.5,56,0
25-02-2022,31.1,15,23.1,48.8,0
26-02-2022,30.1,16,23.1,54.5,0
27-02-2022,30,16.9,23.3,58.5,0
28-02-2022,30.6,16,23.7,47.9,0
01-03-2022,32,17,24.4,51.5,0
02-03-2022,30.3,16.5,23.4,33,0
03-03-2022,30.8,15,22.9,41,0
04-03-2022,31.6,17,24.1,39.5,0
05-03-2022,30.9,17,24,53.3,0
06-03-2022,30,17,23.4,59.9,0
07-03-2022,26.3,17,22,66.4,0.3
08-03-2022,30.9,17,24.1,59.9,0
09-03-2022,32.8,18,25.3,49.8,0
10-03-2022,32.8,18,25.5,43.6,0
11-03-2022,32.8,17.9,25.5,37.8,0
12-03-2022,33,17.9,25.5,39.1,0
13-03-2022,32.8,18.9,25.6,41.1,0
14-03-2022,32.9,18.5,26.1,46.9,0
15-03-2022,33.3,19.5,26.1,45.5,0
16-03-2022,34.1,19.5,26.3,47.1,0
17-03-2022,34.1,18.9,26.6,40.7,0
18-03-2022,34,19,26.8,47.3,0
19-03-2022,33.3,21,26,57.2,0
20-03-2022,31,21.5,25.1,64.9,5.962
21-03-2022,32.9,21,25,71.6,7.993
22-03-2022,32,21.9,25.9,67.6,1.987
23-03-2022,33,22.8,27.1,61.7,0
24-03-2022,31.9,23,27.1,60.7,0
25-03-2022,31.9,21.9,26.6,64.2,0
26-03-2022,32,21,26.9,66.4,0
27-03-2022,33.9,22,27.6,60.7,0
28-03-2022,34.9,22,27.9,56.4,0
29-03-2022,34.1,22.9,28.3,56.7,0
30-03-2022,33.9,23,28,59.1,0
31-03-2022,34.9,22,28.2,58,0
01-04-2022,33.8,23,26.9,65.8,0.205
02-04-2022,33,21.9,26.9,61.2,0
03-04-2022,33.9,21.9,27.3,56.7,0
04-04-2022,33.9,21,27.3,54.7,0
05-04-2022,33.1,21,27,55.4,0
06-04-2022,35,21,27.9,50,0
07-04-2022,34.9,21.5,27.9,50.1,0
08-04-2022,33.9,21,27.4,59.6,0
09-04-2022,33.6,22.9,27.7,56.6,0
10-04-2022,32,23,27.3,58.5,0.1
11-04-2022,34.1,21.9,28,56.3,0
12-04-2022,34,22.5,27.8,60.4,0.1
13-04-2022,32.7,22,25.7,74.4,0.004
14-04-2022,32,20,25.2,73.3,0.1
15-04-2022,32.9,19,25.4,69.7,37.462
16-04-2022,33.9,20.7,25.7,70.9,68.704
17-04-2022,31.9,20.2,25.5,73.5,4.969
18-04-2022,31.9,20.6,25.1,71.4,31.798
19-04-2022,32.9,20.1,26.3,67.5,0.006
20-04-2022,34,22,27.9,58.9,0
21-04-2022,34,23,28.1,60.6,0
22-04-2022,33,22,27.4,62.9,0
23-04-2022,31,22,26.7,63.7,0
24-04-2022,34,22.9,28,57.1,0
25-04-2022,34.9,23,28.6,54.3,0
26-04-2022,34.1,23.5,28.5,56.2,0
27-04-2022,34.9,23.9,29.1,51.7,0
28-04-2022,34.9,23.5,28.7,55.4,0
29-04-2022,36,23.8,29.6,45.9,0
30-04-2022,34,22,28.2,57,0.038
01-05-2022,33.3,20.4,25,75.1,53.874
02-05-2022,32,20.4,26.3,70.6,0
03-05-2022,33.9,21.9,27.1,67.2,6.956
04-05-2022,33.9,21.2,25.9,71.7,3.988
05-05-2022,31.9,20.9,23.8,81.7,11.199
06-05-2022,31.9,21,24.5,76,44.981
07-05-2022,33,21,25.8,71.5,2.221
08-05-2022,33,22,26,71.2,1.026
09-05-2022,31,21,25.2,76.8,21.937
10-05-2022,25,20.9,22.8,90.7,2.985
11-05-2022,25,20.4,22.8,85.4,1
12-05-2022,24,19.7,21.5,93.3,0.2
13-05-2022,27,20,23.1,88.4,0.006
14-05-2022,30,21.9,25.1,82.6,4
15-05-2022,29.9,21,25.4,80.8,16.212
16-05-2022,29.9,21.1,24.3,85.2,41.962
17-05-2022,28,21,23.9,89.4,100.772
18-05-2022,28.9,20.9,24,88.5,10.194
19-05-2022,23,19,21.2,94.5,2.994
20-05-2022,27.9,18.5,22.1,85.2,3.987
21-05-2022,27,19,22.9,78.4,0.1
22-05-2022,28.1,21,23.9,80.3,1.7
23-05-2022,30,20.5,25.2,76.5,0
24-05-2022,31,21,25.9,75.3,0
25-05-2022,30.9,21.9,25.7,73.7,0
26-05-2022,31.3,22,25.5,76.7,0.7
27-05-2022,30.9,21,25.8,68.8,0.019
28-05-2022,30,21,25.7,70.4,0.6
29-05-2022,30.9,20.9,25.5,70.7,0.3
30-05-2022,30,20.2,25.2,74.4,7.088
31-05-2022,29.9,21,24.6,78.1,2.981
01-06-2022,30,21,24.9,77,1.5
02-06-2022,31,22,25.5,76,0.006
03-06-2022,32,20.9,25,76.8,27.823
04-06-2022,33,19.4,25.1,73,4.063
05-06-2022,31.6,20,25.3,74.5,26.918
06-06-2022,30,19.4,24.3,79.2,5.788
07-06-2022,29,21,24.8,78.3,0.158
08-06-2022,30,21,25,75.2,2.1
09-06-2022,29.4,21,25,75.1,1.3
10-06-2022,29.1,21,25.1,71.2,0
11-06-2022,29.2,20,24.7,73.7,0
12-06-2022,29.9,21,24.9,74,7.3
13-06-2022,28.9,21,24.8,73.8,0.5
14-06-2022,32.9,21,25.4,73.6,25.038
15-06-2022,27.9,20.9,23.8,83.9,6.013
16-06-2022,30,21,24.7,79.7,18.931
17-06-2022,29.8,19.5,24.6,79.7,42.761
18-06-2022,27.9,21,23.7,86.9,18.345
19-06-2022,28.9,20.5,24,83,0.645
20-06-2022,28.8,21,24,84.2,13.994
21-06-2022,28,20.9,23.5,83.7,1
22-06-2022,26,21,22.9,84.8,0.103
23-06-2022,26,20.5,23.1,83.9,2.6
24-06-2022,29,21,24.2,76.6,1
25-06-2022,28,20,23.1,82,0.795
26-06-2022,28,21,24,76.5,0
27-06-2022,27.3,20,23.6,78.4,0
28-06-2022,27,20.5,23.8,77.4,0.8
29-06-2022,29,21,24.2,79.6,6
30-06-2022,28,20,23.4,83.8,3.006
01-07-2022,28.9,21,23.7,81.1,6.5
02-07-2022,28.1,20,23.8,81.3,2.9
03-07-2022,27.1,21,23.6,85.5,1.7
04-07-2022,25,20.9,22.7,86.2,0.304
05-07-2022,27,20.4,22.8,83.9,17.4
06-07-2022,25,21,22.2,88.4,0.401
07-07-2022,24,20.7,21.9,93.7,4.969
08-07-2022,25,20,21.8,88.5,5.025
09-07-2022,26,20,22,90.4,14.906
10-07-2022,26.9,20,22.6,86.5,0.268
11-07-2022,26,20,21.9,91,4.994
12-07-2022,28,20,23.2,80,0.199
13-07-2022,24,20,22,87.3,1.004
14-07-2022,26,20,21.8,88,0.634
15-07-2022,27,19,22.3,86.2,0.205
16-07-2022,26,20,22.2,89.7,0.051
17-07-2022,27.9,20,23.3,85.9,0.298
18-07-2022,25,21,22.6,89.9,0.203
19-07-2022,29,20,24.3,80.9,0.9
20-07-2022,29.9,21,24.8,80.2,14.911
21-07-2022,27.9,21,24,83.1,67.571
22-07-2022,26.9,21.5,23.5,83.6,3.9
23-07-2022,27,21,23.1,83.8,0.301
24-07-2022,26,20,22.9,85.3,0.397
25-07-2022,28.9,20,24,77.4,1.9
26-07-2022,27.9,20.5,23.9,78.3,6.2
27-07-2022,29,20.5,24,84.6,1.346
28-07-2022,30.9,21,25.3,80.1,0.355
29-07-2022,31,22,25.8,77.3,0.1
30-07-2022,30,20,24.8,80.2,46.703
31-07-2022,28,20.7,23.6,90.4,13.318
01-08-2022,29.9,21,24.2,85.6,43.779
02-08-2022,27.9,20,22.8,88.8,51.081
03-08-2022,27.9,20,22.1,92,20.044
04-08-2022,24,21,22.1,94.4,6.12
05-08-2022,24,20,21.5,93.3,1.013
06-08-2022,24,20,21.7,91.4,1.013
07-08-2022,25,20.7,22.2,91.4,5.981
08-08-2022,24.9,20.7,22.3,88.8,1.987
09-08-2022,26,20,22.3,85.3,1.993
10-08-2022,27,20,22.8,80.1,0.101
11-08-2022,27,20,23.2,79.8,0.1
12-08-2022,27,20.7,23.3,80.9,0.2
13-08-2022,28,20,23.4,79,0.298
14-08-2022,27,19.5,23,80,0.1
15-08-2022,28,20,23.7,79.9,0.1
16-08-2022,30,20,24.8,74.2,0.3
17-08-2022,30,20.9,25.3,74.5,0.4
18-08-2022,29,22,24.8,74.5,2.1
19-08-2022,28,21,24.1,78,2.3
20-08-2022,28,21,24,76.9,0.2
21-08-2022,28,21,23.3,84.9,15.985
22-08-2022,28,20,23.1,86.9,7.962
23-08-2022,29,21,23.9,83,0.001
24-08-2022,28.9,20.7,23.2,84.8,18.912
25-08-2022,28,20.4,23.5,84,5.4
26-08-2022,26.9,20.5,22.9,90,10.259
27-08-2022,27.9,19,23,87.4,21.616
28-08-2022,28,19.9,23.3,84.9,14.739
29-08-2022,26.9,21,23.1,90,13.403
30-08-2022,29,20.5,24.2,80.7,80.785
31-08-2022,28,20.9,23.7,87.3,4.063
01-09-2022,28,20.5,22.9,89.1,12.038
02-09-2022,27,20,23.3,83.9,0.8
03-09-2022,30.9,20.1,25,81.1,37
04-09-2022,29,20,23.9,85.6,41.132
05-09-2022,31,19.5,24.1,83.2,130.848
06-09-2022,28.7,20.1,23.6,86.5,38.158
07-09-2022,26,21,22.6,90.2,41.735
08-09-2022,25,20.4,22.2,91.1,0.128
09-09-2022,27,20.9,23.2,87.2,1.6
10-09-2022,26.4,21,23,87.7,0.802
11-09-2022,27,20.8,22.9,85.6,0.795
12-09-2022,28,20.4,23.1,80.1,0.1
13-09-2022,26,19,22.7,84.9,3.051
14-09-2022,27.9,20,23.3,85.1,0.199
15-09-2022,27.9,20,23.2,81.9,0.3
16-09-2022,27,20,23.6,81.9,1
17-09-2022,29,20,24.2,78.5,1.9
18-09-2022,29,20,24.2,79.4,0.199
19-09-2022,27.9,20,23.5,78.6,1.9
20-09-2022,27.9,19,23.1,75.5,0.9
21-09-2022,27.9,19.5,23.1,79.5,0.2
22-09-2022,28.9,19,23.8,72.3,0
23-09-2022,29,19,23.7,72.7,0.1
24-09-2022,28.9,20,23.8,76.3,0.6
25-09-2022,29,19.5,23.9,76.8,0.051
26-09-2022,27.9,20.5,23.4,83.3,1.5
27-09-2022,27.9,21,24.3,77.2,0.1
28-09-2022,27.9,21,23.8,80.6,0.2
29-09-2022,27.9,20,23.5,76.8,0.082
30-09-2022,25.9,20,22.1,84.8,0.013
01-10-2022,24.9,19,20.9,92.1,18.142
02-10-2022,26.8,19,22.7,84.2,2
03-10-2022,26.1,19.9,22.8,85.1,0.6
04-10-2022,27.9,20,23.7,81.9,0.497
05-10-2022,28,20,23.6,82.5,3.6
06-10-2022,26.9,20.5,22.5,87.1,2.1
07-10-2022,27.9,19,23.3,79.2,0.1
08-10-2022,27.9,20,23.5,78.5,1.4
09-10-2022,27.9,21,23,89,0.998
10-10-2022,27,21,23.4,87.7,26.83
11-10-2022,28,21,23.5,88.2,0.025
12-10-2022,28,21,23.7,86.1,0.038
13-10-2022,28,20,23.9,85.3,23.899
14-10-2022,27.9,20,22.9,89.3,74.578
15-10-2022,28.9,20.4,23.9,86.8,45.855
16-10-2022,28.8,21,23.2,89.6,19.077
17-10-2022,28,20,23.3,85.9,4.273
18-10-2022,28.8,20.9,23,88.6,28.95
19-10-2022,29,19.8,23.5,84.3,55.101
20-10-2022,28.9,20,23.4,85.1,5.105
21-10-2022,27.9,19.9,23.3,82.6,1
22-10-2022,27.9,19.5,23.4,78.8,0.099
23-10-2022,27.9,19.1,23.1,66.9,0
24-10-2022,27.9,17.9,22.2,54.7,0
25-10-2022,28.9,16,22.3,55.6,0
26-10-2022,28.3,16,22.5,60.5,0
27-10-2022,28.3,16,22.3,63.7,0
28-10-2022,27,18.9,22.3,78.1,0.101
29-10-2022,26,18.9,21.8,85.4,0.201
30-10-2022,26.9,19,22.4,85.1,10.774
31-10-2022,28,18.5,22.9,71.5,0
01-11-2022,24.6,19,21.2,85.3,8.082
02-11-2022,23.7,19,20.6,93,2.994
03-11-2022,24.9,19,21.5,90.3,8.019
04-11-2022,26,19.9,22.2,88.7,0.025
05-11-2022,27,19,22.8,82.2,0.1
06-11-2022,26.6,19,22.3,83.6,3.975
07-11-2022,28,18.9,22.7,71.6,0
08-11-2022,28,17,22.8,71.8,0
09-11-2022,27.9,17.9,22.5,69.7,0
10-11-2022,27.9,17.5,22.2,76.4,0.2
11-11-2022,22,19,20.6,87.1,0.201
12-11-2022,21.9,19,20.4,94.3,10.931
13-11-2022,23.9,19.9,21.4,91.7,10.145
14-11-2022,27,19,21.9,85.5,0.795
15-11-2022,26.9,18,22.5,81.1,0.006
16-11-2022,28.9,18,22.6,77.6,0.4
17-11-2022,27.3,16.9,21.5,71,0
18-11-2022,26.9,16,21.1,58.7,0
19-11-2022,26.1,15,20.6,66.5,0
20-11-2022,24.1,15,19.6,71.3,0
21-11-2022,26.9,14,20.9,63.3,0
22-11-2022,23.9,18,20.9,87.3,0.2
23-11-2022,24.8,20,21.6,91,2.001
24-11-2022,24.9,20,21.7,94.6,4.981
25-11-2022,28,18,22.6,82.1,0.1
26-11-2022,27.1,19,22.9,79.9,0
27-11-2022,27.3,19,22.9,80.7,0.3
28-11-2022,27.3,19.9,22.9,81,0.6
29-11-2022,27.9,19,22.5,77.6,0.3
30-11-2022,27.9,16,21.6,70.1,0
01-12-2022,24.8,17,21,87,0.4
02-12-2022,27.3,19,22.4,83.5,0
03-12-2022,28,19.9,23,79.7,0.1
04-12-2022,28,18.9,22.7,77.6,0.1
05-12-2022,27,18,22.3,79.9,0
06-12-2022,27,19.5,22.4,79,0
07-12-2022,27,17.9,21.2,65.4,0
08-12-2022,25.9,18,21.5,58.9,0
09-12-2022,21.9,17.9,19.4,68.3,0.795
10-12-2022,19.9,17,18.4,95,27.987
11-12-2022,21.9,18,19.7,96.8,23.93
12-12-2022,25,19,21.1,93.8,11.987
13-12-2022,24.9,19.7,21.1,92.2,8.051
14-12-2022,25.1,18,21.1,87.3,0.001
15-12-2022,28,17,21.5,69.1,0
16-12-2022,28,15.5,21.3,62.9,0
17-12-2022,27.3,15.6,21.7,70.6,0
18-12-2022,26,17,21.6,79.3,0.2
19-12-2022,25.9,17,20.9,76.1,0.1
20-12-2022,27.9,16,21.5,74.7,0
21-12-2022,26.9,17,21.5,70.2,0
22-12-2022,26.9,15.6,20.8,63.2,0
23-12-2022,27.9,15,21.2,62.9,0
24-12-2022,28.3,14,20.9,69.6,0
25-12-2022,23.9,18,20.8,90.6,2.981
26-12-2022,25,19.9,21.7,88.9,1.006
27-12-2022,24,19.9,21.3,91.8,0.001
28-12-2022,28,19,22.7,80.9,0
29-12-2022,27.9,18,22.3,72.7,0
30-12-2022,27.1,16,21.5,68.9,0
31-12-2022,28.1,15,21.8,66.2,0
01-01-2023,28.9,15.9,22,65.2,0
02-01-2023,27.1,16,21.1,67.8,0
03-01-2023,25.9,16,20.7,74,0
04-01-2023,25.9,17,20.7,75.1,0.1
05-01-2023,24,16,20.1,78.3,0
06-01-2023,25.9,15,20.4,77.5,0
07-01-2023,25,16,20.5,76.8,0
08-01-2023,26,16.9,20.8,73.6,0
09-01-2023,26.9,13.5,19.7,60.7,0
10-01-2023,27,12.5,19.4,65.2,0
11-01-2023,28,12,20.1,57.9,0
12-01-2023,28.9,13.5,21.1,53,0
13-01-2023,28.9,13.5,20.6,58.6,0
14-01-2023,28.9,14,20.6,59.6,0
15-01-2023,29.9,12.5,20.7,56.8,0
16-01-2023,29.3,13,21.2,56.3,0
17-01-2023,28.9,13.5,20.5,61.5,0
18-01-2023,28,13.5,19.8,68.9,0
19-01-2023,27.9,14.9,20.7,61.9,0
20-01-2023,25.9,14,19.8,73.8,0
21-01-2023,26,16.9,20.5,74.9,0
22-01-2023,26.9,15,20.5,69.4,0
23-01-2023,23.9,15,19.5,81.5,0
24-01-2023,26,18,21.5,75.5,0
25-01-2023,27.9,15.5,20.8,66.4,0
26-01-2023,28,15.9,21,65.3,0
27-01-2023,28.1,16.9,21.4,63.8,0
28-01-2023,28,14,21.1,57.2,0
29-01-2023,28.8,14,21.3,61.7,0
30-01-2023,26.9,17,22.1,75.3,4.3
31-01-2023,28.1,18,22.5,68.1,0
01-02-2023,28,16,21.9,64.4,0
02-02-2023,26.2,17,21.6,56.3,0
03-02-2023,26,16,21.8,66.2,0
04-02-2023,29.6,17,23.5,51.3,0
05-02-2023,30.8,17,23.7,52.1,0
06-02-2023,30,16,22.8,53.8,0
