Date,tmin,tmax,tavg,prcp
09-11-2016,17.7,30.3,22.5,7.452863436
10-11-2016,17,29.3,22.8,7.391578947
11-11-2016,17,30.3,22.9,0
12-11-2016,17.8,29.6,23.9,0
13-11-2016,20.2,30.5,24.4,0
14-11-2016,20.4,30.9,24.1,0
15-11-2016,20.3,30.1,24.6,0
16-11-2016,19.6,30.4,24.3,0
17-11-2016,20.2,31.4,23.9,0
18-11-2016,19.1,29.7,23.4,0
19-11-2016,18.2,29.7,23.1,0
20-11-2016,18.4,29.7,23.3,0
21-11-2016,18.1,30.5,22.9,0
22-11-2016,16.6,31,22.9,0
23-11-2016,16.5,31.9,24.3,0
24-11-2016,16.1,31.8,22.4,0
25-11-2016,16.2,30.7,22.2,0
26-11-2016,15.9,31.5,23.4,0
27-11-2016,15,31.5,22.6,0
28-11-2016,14.2,32.5,23,0
29-11-2016,15.6,33,22.1,0
30-11-2016,16.7,29.9,21.9,0
01-12-2016,17.6,30,21.6,0
02-12-2016,18,26.9,20.9,3.3
03-12-2016,18.9,26.9,21.1,4.3
04-12-2016,19,27.9,22.8,0
05-12-2016,19.6,29,23.4,0
06-12-2016,18.2,29.4,22,0
07-12-2016,15,28,22.1,7.306037736
08-12-2016,18.4,29,22.7,5.507258065
09-12-2016,16.2,29.1,22.5,7.452863436
10-12-2016,16,30.3,20.1,7.391578947
11-12-2016,12,28,21.7,0
12-12-2016,17.9,28.4,20.9,0
13-12-2016,17.7,25,18.8,60.7
14-12-2016,18.6,23.3,20.3,4.3
15-12-2016,17.9,26.8,21.8,0
16-12-2016,18.4,27.3,20.8,0
17-12-2016,18,27.6,22.4,0.3
18-12-2016,16.8,28.4,22.3,0
19-12-2016,16.7,28.9,22,0
20-12-2016,15.6,29.4,21.8,0
21-12-2016,17.7,28.8,22.6,0
22-12-2016,16.8,30.4,22.3,0
23-12-2016,14,31,21.3,0
24-12-2016,14.4,30.3,21.5,0
25-12-2016,14.7,30.5,20.6,0
26-12-2016,14.8,29,21.8,0
27-12-2016,14.9,30.4,21.4,0
28-12-2016,16.4,29.8,21.9,0
29-12-2016,15.5,28.7,20.8,0
30-12-2016,14.8,28.2,20.4,0
31-12-2016,14.9,27.5,20,0
01-01-2017,14.6,27.6,21,0
02-01-2017,17,27.7,21.6,0
03-01-2017,16.1,28,22.3,2.347435897
04-01-2017,15.8,29.5,21.8,5.995652174
05-01-2017,15.5,29,21.9,6.544052863
06-01-2017,16,28.6,21,4.276422764
07-01-2017,16,29,20.9,7.306037736
08-01-2017,16,27.8,20.9,5.507258065
09-01-2017,15,28.5,21,7.452863436
10-01-2017,16,28.1,22.1,7.391578947
11-01-2017,16.6,29.4,22,0
12-01-2017,16.4,29.2,21.8,0
13-01-2017,16.9,28,21.2,0
14-01-2017,17.2,28.3,20.7,0
15-01-2017,15.5,27.2,20.7,0
16-01-2017,15.7,27.6,20.9,0
17-01-2017,15.4,28,21.3,0
18-01-2017,14.4,28.9,20.4,0
19-01-2017,15.8,28.2,20.4,0
20-01-2017,15.3,27.6,21.7,0
21-01-2017,18.6,28.9,21.6,0
22-01-2017,16.8,29.1,23.3,0
23-01-2017,15.9,30.3,22.3,0
24-01-2017,16,29.5,22.4,0
25-01-2017,16.7,30.3,22.6,0
26-01-2017,18.3,29.2,21.9,0
27-01-2017,19.7,26,22.1,0.3
28-01-2017,20,26.7,22.7,0
29-01-2017,19.2,29,23.7,0
30-01-2017,17.9,30,24.2,0
31-01-2017,18.2,31.7,23.9,0
01-02-2017,16,32,23.1,0
02-02-2017,16.4,31.5,23.5,0
03-02-2017,16.7,31.7,22.7,2.347435897
04-02-2017,16.6,30,21.9,5.995652174
05-02-2017,15.9,29.3,22.3,6.544052863
06-02-2017,16,30.7,22.9,4.276422764
07-02-2017,16.1,30.9,23.8,7.306037736
08-02-2017,16.6,32.2,23.7,5.507258065
09-02-2017,15.8,32,23.4,7.452863436
10-02-2017,15.5,32.1,23.4,7.391578947
11-02-2017,16.1,32.6,22.7,0
12-02-2017,15.2,31,21.5,0
13-02-2017,15.8,29.6,22.1,0
14-02-2017,17.4,28.8,22.7,0
15-02-2017,17.3,29.8,23.1,0
16-02-2017,16.1,29.8,22.2,0
17-02-2017,15.9,29.5,22.2,0
18-02-2017,16.4,30.5,23.8,0
19-02-2017,16.8,31.2,23.7,0
20-02-2017,17.7,31.8,24.6,0
21-02-2017,19.3,33.4,26,0
22-02-2017,19.2,34.5,26.7,0
23-02-2017,19.2,35.2,26.8,0
24-02-2017,19.7,35,27.2,0
25-02-2017,19,35.5,26.7,0
26-02-2017,20,34.9,25.8,0
27-02-2017,19.1,33.3,24.4,0
28-02-2017,17.4,31.5,24.8,0
01-03-2017,16.9,32.5,24.2,0
02-03-2017,15.7,32,24.4,0
03-03-2017,18.2,32,25.8,2.347435897
04-03-2017,20.7,33.2,26.3,5.995652174
05-03-2017,21.5,32.8,27.2,6.544052863
06-03-2017,20.36206897,34.5,26.1,0
07-03-2017,21.5,33.1,26.2,8.4
08-03-2017,21.1,33.8,25.6,36.8
09-03-2017,21.2,32.1,26.7,0
10-03-2017,21.9,33.6,27,7.391578947
11-03-2017,21,33.5,27.2,0
12-03-2017,21,33.7,27.3,0
13-03-2017,22.2,34.3,26.6,2.347435897
14-03-2017,22,34,25.1,0
15-03-2017,20.8,30.4,25.3,0
16-03-2017,20.3,31.2,25.9,2.347435897
17-03-2017,21,32.1,27.2,2.347435897
18-03-2017,21.9,33.8,27.9,2.347435897
19-03-2017,22.4,35,28,2.347435897
20-03-2017,23.2,36,28,2.347435897
21-03-2017,22.4,34.8,27.4,2.347435897
22-03-2017,22,33.6,27.4,2.347435897
23-03-2017,20.6,34,27.4,2.347435897
24-03-2017,20.6,34.7,27.7,2.347435897
25-03-2017,20.6,35.6,28.1,2.347435897
26-03-2017,21.6,37.2,28.6,2.347435897
27-03-2017,21.2,36.1,28.3,2.347435897
28-03-2017,22,35.3,28.8,2.347435897
29-03-2017,22.4,36,28.8,2.347435897
30-03-2017,23,35.9,28.3,2.347435897
31-03-2017,22.1,35.4,29.2,2.347435897
01-04-2017,22.5,35.8,28.6,0
02-04-2017,23.2,36.3,28.9,0
03-04-2017,23.5,35.6,29.4,2.347435897
04-04-2017,24,35.5,29.2,5.995652174
05-04-2017,21.2,36.1,27.3,0
06-04-2017,22.4,35.5,27.8,3.6
07-04-2017,22.5,35.5,28.5,0.5
08-04-2017,24.5,35.6,30.1,0
09-04-2017,24.4,36.5,29.4,7.452863436
10-04-2017,23.4,36,28.7,7.391578947
11-04-2017,23.5,35.6,29.3,0
12-04-2017,24,36,29.8,0
13-04-2017,24,37,29.3,5.995652174
14-04-2017,23.2,36.5,28.8,5.995652174
15-04-2017,22.6,35.6,28.9,5.995652174
16-04-2017,23.2,36.8,26.9,5.995652174
17-04-2017,22.2,36.2,25.7,0.5
18-04-2017,20.6,35,28.5,15
19-04-2017,23.5,35.6,28.9,0
20-04-2017,22.8,35.7,26.6,0.3
21-04-2017,21.7,35.2,26.8,1
22-04-2017,22.8,34.8,28.6,0
23-04-2017,23.6,35.6,29.2,5.995652174
24-04-2017,22.9,36.4,29.6,5.995652174
25-04-2017,22.7,37,27.4,5.995652174
26-04-2017,22.5,37,28.7,1
27-04-2017,24,35.6,29.1,0
28-04-2017,22.3,35.9,28.6,5.995652174
29-04-2017,21.8,35.3,25.6,1.3
30-04-2017,20.1,35.6,28.3,6.1
01-05-2017,20.5,35.6,26.8,1
02-05-2017,22.3,35.1,27.6,0
03-05-2017,23.3,34.2,28.1,0
04-05-2017,23.4,34.3,28.7,5.995652174
05-05-2017,24.4,35.9,29.7,6.544052863
06-05-2017,24.2,36,28.9,4.276422764
07-05-2017,20.9,35.8,27.3,0
08-05-2017,20.8,37,26.9,1
09-05-2017,21.9,33.2,26,0
10-05-2017,21.5,33.2,27,0
11-05-2017,22,34.4,26.9,0
12-05-2017,23,32.5,27.6,1.8
13-05-2017,23.8,33,28.1,0
14-05-2017,22.8,33.8,27,6.544052863
15-05-2017,21.8,35,27.1,2.5
16-05-2017,23.5,34.8,29.2,0
17-05-2017,22.6,36.4,27.6,6.544052863
18-05-2017,19.8,34.5,26,9.9
19-05-2017,19.4,35.5,26.2,20.1
20-05-2017,20.9,34.4,26.8,0
21-05-2017,19.9,35.1,26.1,40.9
22-05-2017,23.2,32,25.7,0
23-05-2017,19.4,32.9,26.7,28.7
24-05-2017,20.5,33.5,26.4,13
25-05-2017,21.9,34,27.6,0
26-05-2017,20.9,33.3,26.2,0
27-05-2017,20,33.1,23.1,83.3
28-05-2017,20,30,24.8,39.9
29-05-2017,21.3,29.7,25.5,0
30-05-2017,21.4,30.4,25.2,6.544052863
31-05-2017,20.8,31.2,24.9,0
01-06-2017,20.8,30.8,26.1,0
02-06-2017,21.8,32.1,26.3,0
03-06-2017,20.9,32.4,25.7,2.347435897
04-06-2017,20.7,32.2,26.2,5.995652174
05-06-2017,21.7,32,26.1,6.544052863
06-06-2017,21.8,32,25.8,0
07-06-2017,21.7,31.2,23.9,0
08-06-2017,21.5,28.9,25,0.8
09-06-2017,21.1,29.6,23.3,0
10-06-2017,20.7,28.1,23.9,8.6
11-06-2017,20.8,27.9,23.4,0
12-06-2017,20.2,28.3,22.3,1.8
13-06-2017,20.7,29.2,24.2,1
14-06-2017,22,30.9,25.8,1
15-06-2017,21.5,31.2,25.1,0
16-06-2017,20,29.5,22.9,4.276422764
17-06-2017,19.4,28.4,23.1,23.1
18-06-2017,20.2,29.3,23.8,0
19-06-2017,20,29,23.4,3.6
20-06-2017,21,28,24.1,0
21-06-2017,20.8,29.8,24.6,0.3
22-06-2017,20.5,29.5,24.4,0
23-06-2017,19.4,30.6,24.9,0.8
24-06-2017,21,30.5,24.4,0
25-06-2017,20.6,29.4,23.8,0
26-06-2017,20.4,29,24,0
27-06-2017,20.4,30.6,23.6,0
28-06-2017,20.3,29.8,24.3,0
29-06-2017,20.4,29.1,24.3,0
30-06-2017,20.8,29,24.2,4.276422764
01-07-2017,19.3,29.2,24.6,0
02-07-2017,20.5,30.3,25.2,0
03-07-2017,20.9,29.9,23.7,2.347435897
04-07-2017,20.4,28.7,23.7,3.8
05-07-2017,20,29.6,23.2,2.3
06-07-2017,20.2,29.2,23.7,10.2
07-07-2017,20.5,29.3,23.2,5.1
08-07-2017,20.4,27.4,23.3,0
09-07-2017,20.2,30.3,24.5,0
10-07-2017,20.5,30.3,24.8,7.391578947
11-07-2017,20.8,30,24.1,0
12-07-2017,21,29.5,23.7,0
13-07-2017,20,28.5,22.8,1.5
14-07-2017,20,25.9,22.9,0
15-07-2017,20.2,27.2,22.2,0
16-07-2017,19.7,28.4,23.2,0
17-07-2017,20,28.8,23.8,0
18-07-2017,20.7,28.3,22.8,0
19-07-2017,20.6,26.6,22.2,0
20-07-2017,20.6,29.1,23.6,9.4
21-07-2017,19.7,28.7,23.8,0.8
22-07-2017,20,30.8,24.8,0
23-07-2017,20.5,30.5,24.3,7.306037736
24-07-2017,20.2,30.3,24.8,7.306037736
25-07-2017,20.5,30.3,25.2,0
26-07-2017,20.5,30.5,25.4,0
27-07-2017,20.5,31.6,24.5,7.306037736
28-07-2017,21,31.1,24.7,11.9
29-07-2017,20.6,31.3,24.7,10.7
30-07-2017,21.3,30.7,25.2,0
31-07-2017,22,30.7,24.9,1.3
01-08-2017,21.4,30.5,25.2,8.4
02-08-2017,21.6,31.5,25.1,1.8
03-08-2017,20.3,31.2,24.3,0
04-08-2017,20.3,29.5,23.8,0
05-08-2017,21.3,29.5,24.4,0
06-08-2017,21.3,29.5,24.8,0
07-08-2017,21.2,30.2,25.7,0
08-08-2017,22,31.2,25.8,5.507258065
09-08-2017,21.9,31.3,23.7,1
10-08-2017,20.7,27.5,23.9,13
11-08-2017,19.8,28,23.5,4.1
12-08-2017,20.5,28.2,23.6,16.5
13-08-2017,21.2,27.6,23.3,0
14-08-2017,21.6,28.8,24.7,0
15-08-2017,19.2,28.3,22.6,128.8
16-08-2017,20,27.4,23,30.5
17-08-2017,19.8,28.5,23.2,26.4
18-08-2017,20.4,29.2,23.2,7.9
19-08-2017,20.3,28.9,22.6,5.3
20-08-2017,20.3,28.6,22.3,13.2
21-08-2017,20.3,28.8,23.6,3.3
22-08-2017,20.2,28,23.4,0
23-08-2017,20.6,28,24,10.9
24-08-2017,20.6,28.6,23,42.4
25-08-2017,20.5,26.8,22.8,31.8
26-08-2017,20.8,29.8,23.8,0.3
27-08-2017,21,28.5,22.3,0.3
28-08-2017,20.5,26.5,22.8,6.1
29-08-2017,20.5,26.2,22.4,0
30-08-2017,21.1,29.7,24.5,0
31-08-2017,21,29.9,24.8,0
01-09-2017,19.8,30.6,23.7,71.9
02-09-2017,20.8,27.8,22.5,33
03-09-2017,19.9,27.3,23.2,21.8
04-09-2017,18.7,29.8,24.7,56.9
05-09-2017,19.9,30.2,24.8,2.5
06-09-2017,19.8,29.8,23,15.5
07-09-2017,21.3,28.5,24.1,6.6
08-09-2017,19.8,29.3,23.2,1.3
09-09-2017,20,28.2,23.6,68.3
10-09-2017,20.3,28,24.1,66
11-09-2017,21.9,27.8,24.8,0
12-09-2017,22.1,29.8,26,0
13-09-2017,22.2,31,25.3,7.452863436
14-09-2017,20.2,30.6,24.8,7.452863436
15-09-2017,21,31.1,23.7,2.3
16-09-2017,20.8,29.4,23.7,0
17-09-2017,19.8,29.4,21.3,17.3
18-09-2017,19.3,27.3,22.6,0.5
19-09-2017,20.4,28.3,23.1,0
20-09-2017,19.4,28.8,23.2,0
21-09-2017,19.3,28.5,22.8,7.452863436
22-09-2017,20.5,28.4,24.3,0
23-09-2017,20.6,29.4,25.6,0
24-09-2017,20.9,30.5,24.2,0
25-09-2017,19.4,29,22.8,54.4
26-09-2017,19.8,27.6,23.8,9.1
27-09-2017,20,28.1,21.9,55.9
28-09-2017,19.4,26.8,22.5,1.8
29-09-2017,20.3,26.2,22.7,0.5
30-09-2017,20.4,27,22.7,15.2
01-10-2017,20.3,28.6,23.1,0.5
02-10-2017,19.4,28.4,23.3,46
03-10-2017,20.6,28.8,24.9,0
04-10-2017,20.5,29.3,24.3,0
05-10-2017,20.1,29.6,22,18.5
06-10-2017,20.7,28.8,23.1,76.7
07-10-2017,21.2,29,23.7,14.5
08-10-2017,21.3,28.8,24.6,48
09-10-2017,21.5,29,24.8,2
10-10-2017,19.6,29.3,24.5,9.1
11-10-2017,20.2,29.9,23.8,5.3
12-10-2017,20.5,30.7,23.2,22.4
13-10-2017,20.5,27.5,22.9,68.1
14-10-2017,20.4,27.6,22.1,34
15-10-2017,19.6,26.8,22.3,40.4
16-10-2017,19.8,26,22.4,0
17-10-2017,20.9,26.8,23.1,0
18-10-2017,21,27,23.3,7.391578947
19-10-2017,20.1,29.8,23.7,0
20-10-2017,20.4,29.8,24.4,7.391578947
21-10-2017,20.4,30.6,24.8,7.391578947
22-10-2017,20.4,30.5,23.9,7.391578947
23-10-2017,19.2,30.5,24.1,7.391578947
24-10-2017,18.4,31,25,7.391578947
25-10-2017,20.8,31.3,25.2,7.391578947
26-10-2017,20.2,29.6,23.7,7.391578947
27-10-2017,20.2,28.1,23.9,0
28-10-2017,19.8,30,23.9,0
29-10-2017,20.3,28.8,24.2,7.391578947
30-10-2017,19.3,29.6,21.6,7.391578947
31-10-2017,19.4,26.7,22.2,0
01-11-2017,19.9,25,21.7,0
02-11-2017,18.8,26.8,22.9,0.3
03-11-2017,19.3,27.8,23.2,0
04-11-2017,19,28,22.1,5.995652174
05-11-2017,19.3,25.6,21.5,2
06-11-2017,19.7,25.4,21.7,3.3
07-11-2017,18.9,25.6,21.5,1.5
08-11-2017,18.3,26,22,13.5
09-11-2017,18.6,27,22.5,0
10-11-2017,17.9,27.8,22.5,7.391578947
11-11-2017,17.8,28.6,20.7,0
12-11-2017,15.8,26.9,21.9,0
13-11-2017,19.3,28.2,23.6,0
14-11-2017,19.4,29.1,23.5,0
15-11-2017,21,29.3,24.4,0
16-11-2017,19.6,29.2,24.2,0
17-11-2017,21.3,29.2,23.8,0
18-11-2017,20.9,29.6,24,0
19-11-2017,20.5,30,24.1,0
20-11-2017,20.7,29,24.2,0
21-11-2017,20.2,29.6,23.8,0
22-11-2017,19.5,29.1,23.1,0
23-11-2017,18.1,29.3,23.7,0
24-11-2017,18.7,29.7,24.2,0
25-11-2017,16.9,30,22.7,0
26-11-2017,17.4,28,22.2,0
27-11-2017,19.2,26.8,22.4,0
28-11-2017,18.2,28,23,0
29-11-2017,18.3,29.6,22.8,0
30-11-2017,19.3,27.6,21.3,0
01-12-2017,18.4,24.7,19.8,10.7
02-12-2017,18.2,22.2,19.8,8.9
03-12-2017,18.3,24.2,20.8,0
04-12-2017,18.4,25.7,21.2,5.995652174
05-12-2017,19,25.8,21.4,6.544052863
06-12-2017,19,27.4,22.9,4.276422764
07-12-2017,18.1,29.2,22.7,7.306037736
08-12-2017,15.9,29.5,22.6,5.507258065
09-12-2017,16.8,30.8,22.6,7.452863436
10-12-2017,17.7,29.8,22.4,7.391578947
11-12-2017,17.1,29.5,23.3,0
12-12-2017,18.5,30,23.1,0
13-12-2017,18.1,28.1,22.7,0
14-12-2017,18.4,28.4,22.6,0
15-12-2017,17.1,29.3,22.3,0
16-12-2017,17.5,28.4,21.3,0
17-12-2017,17,26.7,20.9,0
18-12-2017,16,26.7,20.5,0
19-12-2017,15.3,26.6,21,0
20-12-2017,16.2,27.5,22.1,0
21-12-2017,16,28.8,22,0
22-12-2017,16.8,28.3,21.8,0
23-12-2017,17.4,28.2,21.1,0
24-12-2017,15,27.1,21.4,0
25-12-2017,16.6,28.5,20.4,0
26-12-2017,16.2,27.9,21.6,0
27-12-2017,15.5,29.2,20.6,0
28-12-2017,15.2,28.1,19.7,0
29-12-2017,14.2,25.8,20.5,0
30-12-2017,15.3,27.3,20.7,0
31-12-2017,16.1,26.9,21.6,0
01-01-2018,16.6,28.4,22.2,0
02-01-2018,17.8,28.9,22.1,0
03-01-2018,18.4,29,22.2,2.347435897
04-01-2018,17,27.6,21.6,5.995652174
05-01-2018,15.5,28.3,20.7,6.544052863
06-01-2018,14.7,27.2,20.2,4.276422764
07-01-2018,15.2,27.2,20.4,7.306037736
08-01-2018,14.8,27.2,20.1,5.507258065
09-01-2018,15.5,26.6,21.2,7.452863436
10-01-2018,18.2,27.1,21.8,7.391578947
11-01-2018,17.3,28.3,22.8,0
12-01-2018,18.7,29.4,23,0
13-01-2018,17.6,29.8,23.4,0
14-01-2018,16.3,31,23.3,0
15-01-2018,16.3,30.7,22.3,0
16-01-2018,17.1,30.5,22.8,0
17-01-2018,16.8,29.9,21.8,0
18-01-2018,15.3,28.6,21.2,0
19-01-2018,14.3,28.7,20.8,0
20-01-2018,14.2,28,20.4,0
21-01-2018,14.3,28.5,20.9,0
22-01-2018,14.4,29,20.4,0
23-01-2018,15.3,28.8,22.1,0
24-01-2018,17.2,29.7,22.5,0
25-01-2018,17.1,29.1,22.7,0
26-01-2018,16.2,29.8,21.9,0
27-01-2018,16,29,21.4,0
28-01-2018,14,28.2,21.9,0
29-01-2018,16,29.2,22,0
30-01-2018,15.7,29.5,21.5,0
31-01-2018,15,29.2,21.4,0
01-02-2018,13.2,29.6,21.9,0
02-02-2018,15.9,30.4,22.6,0
03-02-2018,15.8,30.1,21.7,2.347435897
04-02-2018,13.4,29.4,21.2,5.995652174
05-02-2018,13.7,30,21.9,6.544052863
06-02-2018,18,30.4,24.4,4.276422764
07-02-2018,20.2,32.3,23.3,7.306037736
08-02-2018,19.2,30,23.3,1.5
09-02-2018,19.7,30.6,24.4,0
10-02-2018,19.7,31.6,24.2,1.5
11-02-2018,17.7,30.7,24,0
12-02-2018,18,30.8,23.3,0
13-02-2018,18.5,30.2,23.5,0
14-02-2018,17.9,29.9,23.3,0
15-02-2018,17.4,30.7,23.4,0
16-02-2018,17.6,31,23.7,0
17-02-2018,17.5,31.3,23.8,0
18-02-2018,17.7,31.9,24,0
19-02-2018,16.8,32.1,24.3,0
20-02-2018,17.4,32.2,22.8,0
21-02-2018,17.5,31.5,24.2,0
22-02-2018,17.8,31.5,24.9,0
23-02-2018,18.4,32.4,24.3,0
24-02-2018,15.6,31.2,23.2,0
25-02-2018,17.3,31.2,24.7,0
26-02-2018,17.8,32,25,0
27-02-2018,18.2,32.7,25.2,0
28-02-2018,16.7,33,25,0
01-03-2018,18.2,33.2,25.2,0
02-03-2018,18.3,32.5,25.5,0
03-03-2018,17.5,33.2,25.7,2.347435897
04-03-2018,18.3,34.4,26.1,5.995652174
05-03-2018,18.3,34,26.3,6.544052863
06-03-2018,17.5,34.4,25.9,4.276422764
07-03-2018,16.5,34.6,25.5,7.306037736
08-03-2018,18.5,33.5,25.4,5.507258065
09-03-2018,17.8,33.3,26.2,7.452863436
10-03-2018,18.5,33.5,25.7,7.391578947
11-03-2018,19.7,33.1,26.2,0
12-03-2018,19.5,33.8,25.4,0
13-03-2018,20.1,32.5,25.8,2.347435897
14-03-2018,22.4,31.6,26.5,0
15-03-2018,21.9,32.1,25.8,0
16-03-2018,19.8,32.5,24.1,31
17-03-2018,18.9,32,23.7,0
18-03-2018,20.3,29.1,24.7,0
19-03-2018,17.4,31.1,25.6,2.347435897
20-03-2018,19.5,32.4,26.7,2.347435897
21-03-2018,21.4,33.7,27.4,2.347435897
22-03-2018,22.6,34.1,27.4,2.347435897
23-03-2018,22.3,34,28.2,2.347435897
24-03-2018,21.4,35.1,27.6,2.347435897
25-03-2018,21.7,33.2,27.3,2.347435897
26-03-2018,20.8,34.1,27.1,2.347435897
27-03-2018,21.5,34.4,27.4,2.347435897
28-03-2018,22.3,34.4,27.5,2.347435897
29-03-2018,22.7,33.9,27.5,2.347435897
30-03-2018,21.4,34,25.7,0
31-03-2018,21.1,34.8,25.9,3.3
01-04-2018,21.2,33.2,27.6,0
02-04-2018,19.9,33.5,24.7,0
03-04-2018,19.8,33.1,26.1,13.7
04-04-2018,21.4,31.5,26.2,0
05-04-2018,21,32.7,26.4,6.544052863
06-04-2018,21.3,33.2,27.4,4.276422764
07-04-2018,21.6,33.5,26.7,7.306037736
08-04-2018,21,32.6,26.4,5.507258065
09-04-2018,21,32.7,26.2,7.452863436
10-04-2018,20.7,32.4,26.5,7.391578947
11-04-2018,21.8,32.2,26.2,0
12-04-2018,21.9,33.2,27.5,0
13-04-2018,21.7,33.5,27.6,5.995652174
14-04-2018,23.1,34.2,28.3,5.995652174
15-04-2018,23.9,34.6,28.2,5.995652174
16-04-2018,22.6,33.7,27.2,5.995652174
17-04-2018,22.3,34.6,28.2,11.7
18-04-2018,23.5,34.9,29,0
19-04-2018,23.9,34.8,27.9,5.995652174
20-04-2018,22.9,34,25.5,5.995652174
21-04-2018,22.2,34.8,28.2,19.1
22-04-2018,23.4,34.8,26.1,0
23-04-2018,22,33.8,27.2,4.8
24-04-2018,22.4,34.2,25.1,0
25-04-2018,22.2,34,26.6,3.8
26-04-2018,22.8,34.4,27.2,0.5
27-04-2018,22,34.7,28.3,0.5
28-04-2018,22.5,34.2,27.7,0
29-04-2018,23.8,34,28.3,5.995652174
30-04-2018,23.2,34.9,27,0.3
01-05-2018,21.4,35.2,26.9,5.6
02-05-2018,23.3,33,26.5,0
03-05-2018,18.9,34,25.9,0.8
04-05-2018,19.2,33.2,26.1,39.4
05-05-2018,23.1,32,27,0
06-05-2018,22.7,32.4,27.9,4.276422764
07-05-2018,23.4,33.5,27.8,7.306037736
08-05-2018,22.9,33.5,25.9,5.507258065
09-05-2018,21.8,32.8,27.2,0
10-05-2018,20.9,32.6,25.7,7.391578947
11-05-2018,19.4,34,24.4,0
12-05-2018,19.8,32.2,25.7,34.3
13-05-2018,20.8,32,24.9,0
14-05-2018,21,32,23.8,17.8
15-05-2018,20.6,31.4,24.8,16.5
16-05-2018,20.7,32.4,26.2,4.3
17-05-2018,21.9,31,26.7,0
18-05-2018,21.9,31.7,24.2,6.544052863
19-05-2018,21.4,32.8,25.9,19.1
20-05-2018,20.5,32.4,25.2,8.6
21-05-2018,21.6,32.4,24,0
22-05-2018,20.5,31.8,26.3,9.4
23-05-2018,20.53333333,31.6,23.7,24.9
24-05-2018,20.4,31.9,26.3,24.9
25-05-2018,21.9,32,23.5,33
26-05-2018,21.1,29.8,25,14
27-05-2018,22.2,30.8,26,0
28-05-2018,22.3,32,26.3,0
29-05-2018,22.4,32.2,25.6,6.544052863
30-05-2018,20.9,30.5,24.5,0
31-05-2018,20.9,29.7,25.6,10.4
01-06-2018,21.9,30.3,24.4,0
02-06-2018,20.9,31,23.8,1.5
03-06-2018,20.8,30.3,23.7,1.8
04-06-2018,21,30.4,23.8,6.1
05-06-2018,21.2,30,24.8,0
06-06-2018,21.9,29.7,25.6,0
07-06-2018,21.7,30.1,23.9,0
08-06-2018,21,29,23.3,0
09-06-2018,20.7,25.8,22,3.8
10-06-2018,20.5,27,22.7,1.3
11-06-2018,21,26.9,23.7,2
12-06-2018,21,29.15,24.2,0
13-06-2018,20.8,28.3,24.1,4.276422764
14-06-2018,21,27.9,23.2,0
15-06-2018,20.5,31.2,23.8,3
16-06-2018,20.1,31,24.1,5.6
17-06-2018,20.9,30,23.6,0
18-06-2018,20.3,28.7,23.5,4.276422764
19-06-2018,20.1,28.9,23.8,7.1
20-06-2018,20.7,29.1,23.4,0
21-06-2018,20.9,28,23.5,4.276422764
22-06-2018,19.7,28,23.2,0
23-06-2018,20.3,28,22.5,1
24-06-2018,19.7,27.8,23.2,12.2
25-06-2018,20.1,27.8,23.5,0
26-06-2018,20.2,28.1,23.1,0
27-06-2018,20.1,28,21.9,4.276422764
28-06-2018,20,26.2,22.4,4.6
29-06-2018,20.1,28.2,23.1,0
30-06-2018,19.5,29.3,23.8,0
01-07-2018,20.6,29.5,24.2,0.5
02-07-2018,20.9,30.7,24.8,0
03-07-2018,20.7,30.2,24.4,0.5
04-07-2018,20.5,29,24.1,0
05-07-2018,19.7,29.6,24.5,6.544052863
06-07-2018,20,29.6,22.8,4.276422764
07-07-2018,20.5,26.3,22.9,0.3
08-07-2018,20.3,26.4,22.4,0
09-07-2018,20.7,26.4,22.8,1
10-07-2018,20.6,26.9,22.7,2
11-07-2018,20.3,27,22.5,32.3
12-07-2018,20.1,27.3,22.8,4.3
13-07-2018,20.5,27.4,22.2,0
14-07-2018,20.3,26.5,22.4,4.6
15-07-2018,20.4,28.2,23.6,1.8
16-07-2018,20.2,28.4,22.2,0
17-07-2018,19.2,26.2,22.5,1.5
18-07-2018,19.7,29.2,23.8,0
19-07-2018,20.6,28.6,23,7.306037736
20-07-2018,20.4,27,23,0
21-07-2018,20.3,26.9,22.7,0
22-07-2018,20.3,28.9,23.6,0.3
23-07-2018,20.2,28.3,22.7,0
24-07-2018,20.3,28.6,23.1,14.2
25-07-2018,20.2,28.2,23.3,2
26-07-2018,20.6,28.8,23.7,0.8
27-07-2018,20.5,27.3,23.3,0
28-07-2018,20,27.3,23.5,0.3
29-07-2018,20.7,27.4,23.8,11.9
30-07-2018,20.5,27.8,23.8,0.5
31-07-2018,20.3,28.3,23.1,4.8
01-08-2018,19.4,27.2,21.9,5.3
02-08-2018,18.7,29.4,23.6,15
03-08-2018,20.8,28.6,23.3,0
04-08-2018,20.1,28.8,22.8,2.5
05-08-2018,20.3,27.8,23.8,0
06-08-2018,20.2,28.1,22.7,0.5
07-08-2018,19.7,27.7,21.9,11.4
08-08-2018,20,25.4,22,3.6
09-08-2018,20.2,28.7,23.4,8.9
10-08-2018,20.5,28.2,22.7,0
11-08-2018,20,26.5,21.9,1.8
12-08-2018,19.9,25.6,21.5,2.3
13-08-2018,19.4,24.6,21.7,3.3
14-08-2018,19.6,26.9,21.9,1
15-08-2018,20.1,25.7,22.2,6.4
