Date,tempmax,tempmin,temp,humidity, prcp,Minimum,Maximum,Average
01-06-2013,26.1,20.2,22.6,89,20,21.27272727,26,23.63636364
02-06-2013,27,20.1,22.8,84.7,5,21.27272727,26,23.63636364
03-06-2013,27.1,19.9,22.5,83.3,4,21.27272727,26,23.63636364
04-06-2013,28.6,19.9,24,75.9,0,21.27272727,26,23.63636364
05-06-2013,30,21,25.2,73.1,0,21.27272727,26,23.63636364
06-06-2013,29,22,24.9,76,2.2,21.27272727,26,23.63636364
07-06-2013,29,21.9,24.4,77.3,2,21.27272727,26,23.63636364
08-06-2013,27,20.4,23.6,73.6,0,21.27272727,26,23.63636364
09-06-2013,28.1,20.4,24.1,69.1,0,21.27272727,26,23.63636364
10-06-2013,28,20.5,24,73.5,0,21.27272727,26,23.63636364
11-06-2013,27.1,21.2,23.6,78.1,1,21.27272727,26,23.63636364
12-06-2013,26.1,20.4,23,75.9,0,21.27272727,26,23.63636364
13-06-2013,29,20.4,23.9,69.2,0,21.27272727,26,23.63636364
14-06-2013,28.2,21,24.2,69.8,0.1,21.27272727,26,23.63636364
15-06-2013,29.5,20.7,24.2,70.5,0.5,21.27272727,26,23.63636364
16-06-2013,28,21.1,23.8,74.5,0.2,26,32,29
17-06-2013,27.1,20.9,23.4,76.5,0.5,20,25,22.5
18-06-2013,28.1,20.1,23.8,71.8,2.5,22,26,24
19-06-2013,29.1,20.4,24,71.8,2.8,24,28,26
20-06-2013,28.8,20.9,23.8,74,6,22,26,24
21-06-2013,29,20.4,24,74.7,5,15,20,17.5
22-06-2013,29,20.7,23.6,78.5,4,21.27272727,26,23.63636364
23-06-2013,29.1,20.3,24.3,71.1,0.3,21.27272727,26,23.63636364
24-06-2013,28.8,21,23.3,77.6,1.2,21.27272727,26,23.63636364
25-06-2013,26,20.9,23.3,78.9,0.5,25,30,27.5
26-06-2013,29.9,21,23.6,81.9,15,20,25,22.5
27-06-2013,28.1,20.4,23.8,77.9,7,18,24,21
28-06-2013,29.1,20.1,23.7,75.9,12,24,28,26
29-06-2013,28,20,23.8,71.5,0,21.27272727,26,23.63636364
30-06-2013,28.1,20.4,23.9,69.3,0,18,22,20
01-07-2013,29.1,19.7,24,70.6,0,15,20,17.5
02-07-2013,28.5,20.1,23,77.4,3,15,20,17.5
03-07-2013,26,20.1,22.3,83.2,3,14,18,16
04-07-2013,28,20,23.4,79.4,1,14,18,16
05-07-2013,28,20.9,23.7,77.7,0,18,24,21
06-07-2013,29.1,20.9,24.2,74.3,11,33,37.72,35.36
07-07-2013,27.1,21,23.6,76,1.1,33,37.72,35.36
08-07-2013,29.1,20.9,24.2,71,0.1,33,37.72,35.36
09-07-2013,28.1,20.7,23.4,77.7,11,20,25,22.5
10-07-2013,27,20,22.5,81.6,19,30,35,32.5
11-07-2013,26,20,22.2,83.5,4,32,38,35
12-07-2013,26,21,23.2,78.5,0,44,48,46
13-07-2013,27,20.4,22.9,81.6,6,33,37.72,35.36
14-07-2013,27.1,19.9,23.4,79.1,3,50,55,52.5
15-07-2013,28.3,20.1,23.2,82.8,2,50,55,52.5
16-07-2013,27,21,22.7,85.2,8,48,52,50
17-07-2013,26.1,20.7,23,81.9,0,46,52,49
18-07-2013,27.1,20.9,22.8,81.3,10,40,45,42.5
19-07-2013,26.1,20,22.1,86.7,47,36,40,38
20-07-2013,27.1,19.9,22,90.3,4,33,37.72,35.36
21-07-2013,25.5,20.1,22.5,85.2,0.2,28,32,30
22-07-2013,25.5,20.4,22.5,82.5,1,28,32,30
23-07-2013,26.3,20,22.5,79.9,1,30,35,32.5
24-07-2013,26.1,20.4,22.7,79.7,0.1,32,36,34
25-07-2013,28.1,20.4,23.7,71.8,0.2,40,45,42.5
26-07-2013,27,20.4,23.2,74.9,0.3,40,45,42.5
27-07-2013,27,19.9,22.9,79.2,0.8,33,37.72,35.36
28-07-2013,26.5,19.7,22.6,82.4,0.4,40,45,42.5
29-07-2013,25.1,20,22.1,79.6,0,42,46,44
30-07-2013,26.5,19,22.5,75.9,0,38,42,40
31-07-2013,25,20,22.3,76.5,0,35,40,37.5
01-08-2013,29,20.1,22.6,78.2,0.2,34,38,36
02-08-2013,28.1,20.4,23.7,75.2,0.2,25,35,30
03-08-2013,27.1,19.5,23,80.3,15,29,34.04761905,31.52380952
04-08-2013,28.5,20,23.5,78.9,3.5,25,30,27.5
05-08-2013,26.1,20.7,22.7,81,0.5,25,30,27.5
06-08-2013,27.1,20,23.1,77,0.5,28,34,31
07-08-2013,27.5,20,23.4,75.4,1.2,25,30,27.5
08-08-2013,28,20.1,23.9,74.1,0.1,20,25,22.5
09-08-2013,28,21,24,73.5,0.7,29,34.04761905,31.52380952
10-08-2013,27.3,20,23.1,76.9,0.1,29,34.04761905,31.52380952
11-08-2013,29,20,23.5,79.3,0.8,29,34.04761905,31.52380952
12-08-2013,27.1,20.1,23.5,75.8,0.3,24,28,26
13-08-2013,26.1,20,23,82.1,5,25,30,27.5
14-08-2013,24.1,20,21.7,91.5,21,25,30,27.5
15-08-2013,23.6,19,21.1,91.3,7,25,32,28.5
16-08-2013,25,19.7,21.6,91.9,10,35,40,37.5
17-08-2013,26.5,19.9,22.3,85.9,2,29,34.04761905,31.52380952
18-08-2013,26.5,20,22.9,83.5,0.4,30,35,32.5
19-08-2013,26,20,22.8,81.4,2,35,40,37.5
20-08-2013,27.8,20,22.6,82.8,5,38,42,40
21-08-2013,28,19.8,22.9,79,0,29,34.04761905,31.52380952
22-08-2013,28.5,19,23.4,74.4,0,29,34.04761905,31.52380952
23-08-2013,30.6,20,22.6,80.7,0.6,40,44,42
24-08-2013,26.1,19,22.3,81.8,10,29,34.04761905,31.52380952
25-08-2013,26.5,19.7,22.7,82.3,3.2,30,35,32.5
26-08-2013,28,19.1,23.6,74.4,0,28,32,30
27-08-2013,28.3,19,23.8,72.2,0,28,32,30
28-08-2013,28.8,20,24.3,74.2,3.6,29,34.04761905,31.52380952
29-08-2013,29,21,24.7,71.4,4.8,34,38,36
30-08-2013,30.6,22,25.8,68.4,3.4,30,35,32.5
31-08-2013,28.3,22,24.9,79,0.8,29,34.04761905,31.52380952
01-09-2013,30.1,19.7,24.5,75.5,101.5,30,35,32.5
02-09-2013,30.1,19,23.6,80.9,11,35,40,37.5
03-09-2013,29,20,22.6,84.7,1,40,45,42.5
04-09-2013,26.1,19.7,22.7,85.3,1,40,45,42.5
05-09-2013,27,20,22.9,83,1,45,50,47.5
06-09-2013,26.1,20,23.1,81.1,9.5,50,55,52.5
07-09-2013,25,20.1,22.3,85.8,3,37.12,42.04,39.58
08-09-2013,25,19.5,21.6,92.9,25,50,56,53
09-09-2013,24.1,19.4,21.7,89.6,36.2,55,60,57.5
10-09-2013,25.5,19.9,22.2,89.8,41.8,44,50,47
11-09-2013,25,20,22,91.1,24.7,38,42,40
12-09-2013,25.6,20,22.3,91.8,32,36,42,39
13-09-2013,26.6,20,22.9,88.7,38,35,40,37.5
14-09-2013,28,20.2,23.4,88.4,11.3,37.12,42.04,39.58
15-09-2013,28,20.9,23.7,83.9,3.6,35,40,37.5
16-09-2013,28,20.7,23.9,82.2,1.5,32,38,35
17-09-2013,27,20.8,23.5,85.9,1,35,40,37.5
18-09-2013,28,20.6,23.5,82.6,5,37.12,42.04,39.58
19-09-2013,28,20.7,23.6,81.1,0.4,35,40,37.5
20-09-2013,26.6,20.9,22.4,86.9,1,35,40,37.5
21-09-2013,27.2,20.7,23.2,81.5,1,37.12,42.04,39.58
22-09-2013,27,20,23,75.4,0.3,30,35,32.5
23-09-2013,28.3,18.9,23.2,70.3,0,30,35,32.5
24-09-2013,28,19.4,23.5,72.9,0,30,35,32.5
25-09-2013,27.3,18,23.3,77,0,30,31,30.5
26-09-2013,29.3,19,24.3,69.8,0.3,30,35,32.5
27-09-2013,29.3,20,24.5,67.4,0.2,35,40,37.5
28-09-2013,27,21,23.7,73.2,0,37.12,42.04,39.58
29-09-2013,28,19.5,23.6,70.6,0,35,40,37.5
30-09-2013,26.5,19,22.7,79,0.2,38,42,40
01-10-2013,28,20,23.6,76.7,0.7,38,42,40
02-10-2013,28.5,21,24.2,74.6,6.1,40,45,42.5
03-10-2013,28,21,23.9,73.8,1.1,40,45,42.5
04-10-2013,28.5,19,23.7,66.5,0,40,45,42.5
05-10-2013,27,19,23,67.6,0,49.37037037,56,52.68518519
06-10-2013,28.1,19.9,23.9,71.3,0,65,75,70
07-10-2013,28.5,21,24.7,75.8,0.8,60,70,65
08-10-2013,27.8,21,23.8,83.2,5.962,55,60,57.5
09-10-2013,27.5,19.5,23.3,81.5,22,75,80,77.5
10-10-2013,27.5,20,23.3,78.7,0.5,75,80,77.5
11-10-2013,28,20,23.6,73,0,75,80,77.5
12-10-2013,28,18,22.8,71.6,0,60,70,65
13-10-2013,28,20,23.5,75.1,0,65,75,70
14-10-2013,29,20,24.3,74.3,0,65,75,70
15-10-2013,27,21,24,80.4,1.8,65,70,67.5
16-10-2013,29,21.4,24.2,82.7,0.6,55,65,60
17-10-2013,29,21,24.6,76.8,1,40,50,45
18-10-2013,29.8,20,24.3,76.1,1.3,49.37037037,56,52.68518519
19-10-2013,29,20,24.1,77.4,1,49.37037037,56,52.68518519
20-10-2013,26.3,20.4,22.6,81.9,0.3,30,35,32.5
21-10-2013,25,20,21.3,91.2,3,35,40,37.5
22-10-2013,23.8,19.9,21.2,93.4,1,30,35,32.5
23-10-2013,25.1,20,21.6,92.4,0.2,30,35,32.5
24-10-2013,26,20,22.6,89.1,5,35,40,37.5
25-10-2013,26.3,20.5,22.5,89.7,2.2,35,45,40
26-10-2013,28,21,23.5,80.8,23,49.37037037,56,52.68518519
27-10-2013,29.1,20,23.9,77.9,0.4,45,50,47.5
28-10-2013,28.1,20.9,23.9,80.8,26.6,45,50,47.5
29-10-2013,30,21.1,25.1,71.2,3,45,55,50
30-10-2013,29,21.1,24.2,72.7,0,45,50,47.5
31-10-2013,30,19,24.1,67.9,0,45,50,47.5
01-11-2013,30,20.1,24.8,71.6,1.3,40,50,45
02-11-2013,30,20.1,24.2,76.1,2.696,56.86956522,65.47826087,61.17391304
03-11-2013,29.5,20.7,23.4,81.7,0.7,56.86956522,65.47826087,61.17391304
04-11-2013,28.5,20.7,24,73.9,1.7,50,55,52.5
05-11-2013,28,19.9,23.1,72.9,0,55,64,59.5
06-11-2013,28,18.7,23.1,71.1,0,60,70,65
07-11-2013,30,19.4,24,68.1,0,70,80,75
08-11-2013,29,19.4,23.2,68.2,0,56.86956522,65.47826087,61.17391304
09-11-2013,29,18,22.4,66.5,0,56.86956522,65.47826087,61.17391304
10-11-2013,29.5,17.9,22.4,67.6,0,50,60,55
11-11-2013,29,18.9,22.8,69.3,0,50,60,55
12-11-2013,29.5,18,23.1,69.4,0,70,80,75
13-11-2013,28.5,18,22.4,69.6,0,65,75,70
14-11-2013,29,17.5,22.6,63.6,0,56,65,60.5
15-11-2013,28,15,21.7,63.1,0,54,60,57
16-11-2013,23,18.1,20,88,7.949,60,70,65
17-11-2013,25.5,18.1,21.4,89.6,4.2,70,75,72.5
18-11-2013,27,19.9,22.3,88.9,19.874,60,70,65
19-11-2013,28.5,17.4,22.8,78.9,0.2,56.86956522,65.47826087,61.17391304
20-11-2013,29,18,22.8,71.8,0,60,70,65
21-11-2013,30.5,16,22.6,68.9,0,55,65,60
22-11-2013,30,16,23.3,68.6,0,55,60,57.5
23-11-2013,29.1,20.1,22.9,86.6,105.331,56.86956522,65.47826087,61.17391304
24-11-2013,27.3,19.4,23,86.3,0.497,50,60,55
25-11-2013,27.5,20.1,23.4,82.2,1.987,58,62,60
26-11-2013,29,19.7,23.6,79.6,0,60,70,65
27-11-2013,28,18.5,23.1,73.9,0,60,70,65
28-11-2013,27.5,18.4,22.7,67,0,55,60,57.5
29-11-2013,28,17.4,22.3,77.3,0,45,55,50
30-11-2013,29,19.1,23.4,72.9,0,56.86956522,65.47826087,61.17391304
01-12-2013,29,20.7,23.6,82.1,0.298,45,50,47.5
02-12-2013,28.5,19.9,23.2,82.4,0,45,50,47.5
03-12-2013,28.5,19.1,22.9,75.4,0,40,50,45
04-12-2013,27.5,18.4,22.3,78,0,40,45,42.5
05-12-2013,27,16.4,21.8,72.7,0,25,30,27.5
06-12-2013,27.3,16.4,21.9,66.8,0,25,30,27.5
07-12-2013,25.7,16.4,21.1,73,0,28.70833333,34.04166667,31.375
08-12-2013,28,17.1,22.4,73.7,0,25,30,27.5
09-12-2013,28,16.7,22.3,63.9,0,25,30,27.5
10-12-2013,29,14.9,21.8,49.4,0,30,35,32.5
11-12-2013,29,15,21.8,50.3,0,28,32,30
12-12-2013,26.6,17.1,22.4,72.1,2,25,30,27.5
13-12-2013,28,19.1,23.3,80.2,0.8,25,30,27.5
14-12-2013,28,18,23.6,80.1,0,28.70833333,34.04166667,31.375
15-12-2013,30,17.2,23.4,64.1,0,22,28,25
16-12-2013,29.5,10.8,21.3,55,0,24,28,26
17-12-2013,27,14,20.3,69.7,0,28.70833333,34.04166667,31.375
18-12-2013,27,13.5,20.3,72.5,0,22,28,25
19-12-2013,28,13.9,21,70,0,22,28,25
20-12-2013,30,14.3,21.5,66.3,0,22,26,24
21-12-2013,30,14.3,21.6,66.9,0,28.70833333,34.04166667,31.375
22-12-2013,28,15.1,21.3,73.6,0,22,28,25
23-12-2013,28,15.5,21,75.6,0,25,30,27.5
24-12-2013,28,14.9,20.8,75.7,0,26,32,29
25-12-2013,29,15.5,22.1,74.3,0,28.70833333,34.04166667,31.375
26-12-2013,29,14.3,21.5,70.1,0,32,38,35
27-12-2013,29,16,21.9,69.2,0,32,38,35
28-12-2013,30,15.3,22.2,73.3,0,28.70833333,34.04166667,31.375
29-12-2013,29,14,21.7,73.4,0,32,36,34
30-12-2013,29,15.7,22,67.3,0,28.70833333,34.04166667,31.375
31-12-2013,29,13.6,21.5,71.1,0,30,35,32.5
01-01-2014,29,16.2,22.2,74.6,0,30,35,32.5
02-01-2014,29,16.3,22.2,71.7,0,30,35,32.5
03-01-2014,30,15.7,22.4,72.4,0,30,35,32.5
04-01-2014,32,15.6,23,57.2,0,25.04166667,30.125,27.58333333
05-01-2014,32,15.6,23,63.5,0,30,35,32.5
06-01-2014,33,14.8,23.6,57,0,30,35,32.5
07-01-2014,31,15.7,22.6,63.7,0,26,32,29
08-01-2014,30,15.4,22.3,69.4,0,30,35,32.5
09-01-2014,31,15.9,22.7,70.3,0,30,35,32.5
10-01-2014,30.9,17.9,23.5,67.1,0,30,35,32.5
11-01-2014,32,16.5,22.8,63.3,0,25.04166667,30.125,27.58333333
12-01-2014,33,16.4,23.4,61.9,0,30,35,32.5
13-01-2014,32,16,23,64.4,0,30,35,32.5
14-01-2014,31,17.7,24.2,59.7,0,30,35,32.5
15-01-2014,31,17.1,24,62.8,0,25.04166667,30.125,27.58333333
16-01-2014,31,17.1,24.1,68.6,0,32,36,34
17-01-2014,30,18.4,24,66.4,0,28,34,31
18-01-2014,31,17.2,23.3,66.5,0,25.04166667,30.125,27.58333333
19-01-2014,30,17.7,23.8,70.7,0,24,28,26
20-01-2014,29,17.7,23.2,71.3,0,20,25,22.5
21-01-2014,29.2,16.1,22.3,66.6,0,18,25,21.5
22-01-2014,29,16.8,22.5,67,0,15,20,17.5
23-01-2014,31,15.4,22.7,62.6,0,16,22,19
24-01-2014,31,18.1,24.3,67.8,0,18,25,21.5
25-01-2014,31,18,23.6,65.7,0,25.04166667,30.125,27.58333333
26-01-2014,30,16,22.7,65.1,0,18,20,19
27-01-2014,29,15,22.4,67.8,0,18,22,20
28-01-2014,30,14.7,22.5,64.1,0,18,24,21
29-01-2014,31,16.7,23.1,64.6,0,20,25,22.5
30-01-2014,30,16.4,23.2,65,0,25.04166667,30.125,27.58333333
31-01-2014,31,16.4,23.3,58.8,0,25.04166667,30.125,27.58333333
01-02-2014,31,15.6,23.3,68.6,0,28.08695652,33.17391304,30.63043478
02-02-2014,31,18.4,24.6,65.3,0,20,25,22.5
03-02-2014,33,15.1,24.2,56.5,0,30,35,32.5
04-02-2014,33,16.1,24.6,56,0,30,35,32.5
05-02-2014,34,16,24.7,45.7,0,30,35,32.5
06-02-2014,33,16,24.7,40.9,0,28,34,31
07-02-2014,33,15,24.4,40.4,0,30,35,32.5
08-02-2014,33,17,24.6,41.1,0,32,36,34
09-02-2014,34,16,24.9,42.3,0,30,35,32.5
10-02-2014,34,19.1,25.8,46.3,0,25,30,27.5
11-02-2014,33,18.1,25.2,44,0,25,30,27.5
12-02-2014,32,19,25.3,50.9,0,25,30,27.5
13-02-2014,32,18,25.7,58,0,24,28,26
14-02-2014,33,20.1,25.9,67.6,0,25,30,27.5
15-02-2014,32,20.2,25.9,66.6,0,28.08695652,33.17391304,30.63043478
16-02-2014,30,21.1,26.1,58.8,0,25,32,28.5
17-02-2014,33.1,20.7,26.8,53.4,0,28,32,30
18-02-2014,31,19.9,25.5,72,0,30,35,32.5
19-02-2014,32,19.7,25.2,67.4,0,28.08695652,33.17391304,30.63043478
20-02-2014,31,19.4,24.9,70.8,0,34,38,36
21-02-2014,33,19.2,25.5,67.5,0,28,35,31.5
22-02-2014,34,19.7,26.1,59.7,0,28.08695652,33.17391304,30.63043478
23-02-2014,33,17.9,25.4,58.4,0,25,30,27.5
24-02-2014,32,17.7,25,66,0,32,36,34
25-02-2014,31,20.1,25.6,68.5,0.199,30,35,32.5
26-02-2014,34,19.5,26,57.8,0,28,34,31
27-02-2014,34,18.1,26.3,54.7,0,28.08695652,33.17391304,30.63043478
28-02-2014,34,20.1,26.5,65,0,32,38,35
01-03-2014,31,20.4,26.1,74,3.975,40.95454545,46.68181818,43.81818182
02-03-2014,34,20.1,26.9,67.5,0,40.95454545,46.68181818,43.81818182
03-03-2014,31,20.7,26,71.1,0.2,50,60,55
04-03-2014,32,20.2,25.8,69.8,0.3,40.95454545,46.68181818,43.81818182
05-03-2014,33,20.4,26.4,69.5,0.1,45,52,48.5
06-03-2014,33,20.7,26.4,67.8,0.3,45,50,47.5
07-03-2014,31,20.4,25.4,75.3,1.093,45,50,47.5
08-03-2014,33,19.4,26,67.3,0,40.95454545,46.68181818,43.81818182
09-03-2014,33,18.9,25.7,62.5,0,45,50,47.5
10-03-2014,33,20.4,26.5,60.6,0,40,45,42.5
11-03-2014,32,19.9,26,59.5,0,45,50,47.5
12-03-2014,34,19.1,26.4,50.5,0,45,50,47.5
13-03-2014,34,17.4,26.3,39.9,0,52,58,55
14-03-2014,35,19,26.6,42,0,52,58,55
15-03-2014,35,17,26.6,39.3,0,40.95454545,46.68181818,43.81818182
16-03-2014,36,19,27.5,40,0,40.95454545,46.68181818,43.81818182
17-03-2014,36,19,27.8,42.2,0,50,55,52.5
18-03-2014,37,20,28.7,34.2,0,30,36,33
19-03-2014,36,19.2,28.3,33.2,0,35,40,37.5
20-03-2014,37,20,29.1,41.3,0,40,45,42.5
21-03-2014,37,22,29.3,43.5,0,35,40,37.5
22-03-2014,36,23.2,29.2,46,0,40.95454545,46.68181818,43.81818182
23-03-2014,37,22.2,29.5,40.3,0,25,30,27.5
24-03-2014,37,22,29.3,38.3,0,30,35,32.5
25-03-2014,38,20,28.9,39.4,0,35,40,37.5
26-03-2014,37,21,28.8,38,0,42,48,45
27-03-2014,37,19,28,39.4,0,40,45,42.5
28-03-2014,36,20,28.4,33.6,0,40,45,42.5
29-03-2014,38,21.2,29.8,31.7,0,40.95454545,46.68181818,43.81818182
30-03-2014,38,21,29.8,34.9,0,40.95454545,46.68181818,43.81818182
31-03-2014,38,23,30,35.8,0,35,45,40
01-04-2014,38,23,29.7,44.3,0,34,40,37
02-04-2014,38,24.1,30.3,44.8,0,36,45,40.5
03-04-2014,38,24.4,31,39.2,0,38,45,41.5
04-04-2014,37,22.9,29.7,42.2,0,38,45,41.5
05-04-2014,38,23,30,40.9,0,35.2173913,40.47826087,37.84782609
06-04-2014,38,23,30.6,40.8,0,40,46,43
07-04-2014,38,23,30.2,42.5,0,40,45,42.5
08-04-2014,39,23,30.5,43.8,0,35.2173913,40.47826087,37.84782609
09-04-2014,36,20.4,29,56.2,8.943,38,42,40
10-04-2014,35,21.1,27.9,61.2,0.6,30,40,35
11-04-2014,37,22.9,29.4,56.7,0,40,45,42.5
12-04-2014,35,23.4,28.9,59.9,0,35.2173913,40.47826087,37.84782609
13-04-2014,36,23.1,29,60.8,4.968,45,50,47.5
14-04-2014,36,24.1,29.9,58,0,35.2173913,40.47826087,37.84782609
15-04-2014,35,23.1,29.2,57,0.2,40,45,42.5
16-04-2014,37,23.1,29.8,57.4,0,38,42,40
17-04-2014,36,22.4,29.8,58.6,0,35,40,37.5
18-04-2014,37,23.1,30.3,51.7,0.397,34,36,35
19-04-2014,38,22.7,30.6,48.4,0,35.2173913,40.47826087,37.84782609
20-04-2014,38,24.1,30.5,41.4,0.4,35,40,37.5
21-04-2014,38,22.1,29.9,35.5,0,30,35,32.5
22-04-2014,38,22,30.3,35.1,0,35,40,37.5
23-04-2014,37,23,29.8,43.8,0,32,36,34
24-04-2014,38,23,30.3,45.3,0,35.2173913,40.47826087,37.84782609
25-04-2014,38,24.6,31.1,51.1,0,30,35,32.5
26-04-2014,39,25.7,32.1,49.3,0,35.2173913,40.47826087,37.84782609
27-04-2014,38,25.4,31.5,48.1,0,32,36,34
28-04-2014,39,25.4,31.8,46.5,0,32,36,34
29-04-2014,39,25,31.3,44,0,28,32,30
30-04-2014,38,24.9,31.3,48,0,30,35,32.5
01-05-2014,37,24.9,31.4,51.1,2.4,19.60869565,24.30434783,21.95652174
02-05-2014,38,24.7,30.9,48.9,0.397,28,32,30
03-05-2014,37,20.1,30.3,58,0.6,19.60869565,24.30434783,21.95652174
04-05-2014,37,23.4,30.3,56.1,2.3,25,30,27.5
05-05-2014,36,23.2,29.6,61.6,0.2,18,24,21
06-05-2014,33,21.9,27.9,71.5,0.994,15,20,17.5
07-05-2014,32,21.9,27,76.5,0.099,12,15,13.5
08-05-2014,31,21.1,25.3,86.5,10.831,14,18,16
09-05-2014,31,20.9,26.3,81.3,0.099,15,20,17.5
10-05-2014,36,21.4,28.1,70.9,11.924,19.60869565,24.30434783,21.95652174
11-05-2014,36,22.4,29.8,59.4,1.1,15,20,17.5
12-05-2014,38,23.1,31,48.2,0,24,28,26
13-05-2014,38,24.4,31.3,47.6,0.099,24,28,26
14-05-2014,37,23.9,31.2,46.8,0,19.60869565,24.30434783,21.95652174
15-05-2014,37,23.7,30.9,46.2,0,20,25,22.5
16-05-2014,37,23.4,31.1,48.2,0,30,35,32.5
17-05-2014,36,22.7,28.7,64.3,3.975,19.60869565,24.30434783,21.95652174
18-05-2014,37,21.9,29.9,59.6,0,25,30,27.5
19-05-2014,39,24.4,30.7,57,0,22,26,24
20-05-2014,36,23.1,27.6,77.5,8.943,20,25,22.5
21-05-2014,35,21.2,28.3,70.2,0.7,15,20,17.5
22-05-2014,36,21.9,29.8,64.2,1.7,14,18,16
23-05-2014,37,23.4,30.9,59.6,2.3,15,20,17.5
24-05-2014,37,24.1,31,57.3,3.9,19.60869565,24.30434783,21.95652174
25-05-2014,36,20.1,29.5,58.3,8.943,16,22,19
26-05-2014,35,22.7,29.8,64.1,1.7,20,25,22.5
27-05-2014,36,21.9,28.7,71.4,15.899,20,25,22.5
28-05-2014,35,20.2,28.5,69.5,2.981,24,28,26
29-05-2014,36,21.4,29.1,63.1,5.5,19.60869565,24.30434783,21.95652174
30-05-2014,36,21.9,29.6,62.8,1,20,25,22.5
31-05-2014,37,23.1,29.7,62.1,2.7,19.60869565,24.30434783,21.95652174
01-06-2014,37,22.1,29.3,62.8,13.912,25,30,27.5
02-06-2014,37,20.7,28.8,71,26.83,28,32,30
03-06-2014,32,20.1,26.3,79.8,1.4,30,35,32.5
04-06-2014,34,22.4,28.7,71.1,0,35,40,37.5
05-06-2014,34,22.4,29,70.5,7.2,44,48,46
06-06-2014,34,19.4,27.6,76.7,67.57,40,45,42.5
07-06-2014,34,22.7,28.7,73.1,0,24.36,29.12,26.74
08-06-2014,34,21.4,28.3,73.5,0.4,40,45,42.5
09-06-2014,31,22.4,27.3,73.8,3.1,35,40,37.5
10-06-2014,32,21.7,27.7,69.8,0,30,36,33
11-06-2014,34,22.1,28.4,68.6,0.596,26,32,29
12-06-2014,34,21.9,28,70.7,0,24,30,27
13-06-2014,34,22.1,27.1,73.1,5.962,25,30,27.5
14-06-2014,33,21.4,27.3,70.4,0,24.36,29.12,26.74
15-06-2014,33,21.7,27.6,69,0,22,26,24
16-06-2014,34,21.1,28.1,64.3,0,18,22,20
17-06-2014,33,21.1,27.2,69.7,0,18,22,20
18-06-2014,32,21.9,27,70.8,0.298,15,20,17.5
19-06-2014,33,20.9,26.9,72.4,0,14,18,16
20-06-2014,33,21.2,27.2,70.9,0,14,20,17
21-06-2014,33,21.2,27.4,71.5,4.9,24.36,29.12,26.74
22-06-2014,34,21.4,27.6,70,0.4,24.36,29.12,26.74
23-06-2014,33,22.2,27.6,68.7,0.1,18,20,19
24-06-2014,34,21.1,28.3,63.2,0,14,18,16
25-06-2014,34,21.4,28.4,61,0,18,22,20
26-06-2014,34,21.4,28.6,60.2,0,18,24,21
27-06-2014,35,22.7,29.4,60.2,0,22,28,25
28-06-2014,35,22.9,28.5,70.5,25.836,24.36,29.12,26.74
29-06-2014,33,22.1,27.6,77.3,28.817,20,25,22.5
30-06-2014,34,22.1,27.7,77.7,22.855,16,20,18
01-07-2014,33,21.7,27.6,73.5,1.8,16,20,18
02-07-2014,34,21.9,27.7,71.3,0,14,18,16
03-07-2014,34,21.2,27.9,64.4,0,15,20,17.5
04-07-2014,33,20.9,27.4,68.4,0.1,14,18,16
05-07-2014,32,21.7,26.8,74.4,1.9,14,18,16
06-07-2014,30,20.9,25.2,84,2.981,14,16,15
07-07-2014,31,20.7,25.7,80.9,0.994,14,18,16
08-07-2014,30,20.4,25.5,77.1,0.994,12,16,14
09-07-2014,32,20.1,25.5,79.7,3.974,12,16,14
10-07-2014,31,20.1,24.6,85,26.83,12,16,14
11-07-2014,30,20.1,25,80.9,0.2,12,16,14
12-07-2014,32,20.4,25.7,78.2,0.1,10,14,12
13-07-2014,29,20.9,24.9,88.2,9,12,18,15
14-07-2014,31,20.4,25.9,78.7,0,10,15,12.5
15-07-2014,30,21.1,25.3,80.4,0.2,10,15,12.5
16-07-2014,32,20.7,26.4,74.8,0.2,10,15,12.5
17-07-2014,32,20.4,26.5,73.4,0,12,15,13.5
18-07-2014,31,20.1,26.3,74,0.1,15,20,17.5
19-07-2014,31,20.4,25.7,77.5,0.4,15,20,17.5
20-07-2014,32,20.2,26.2,75.6,0.6,18,20,19
21-07-2014,32,21.1,26.3,74.5,0.2,15,20,17.5
22-07-2014,32,21.4,25.9,77,8.943,15,20,17.5
23-07-2014,32,20.4,25.7,80.2,2.981,15,20,17.5
24-07-2014,32,20.1,26,74.1,0,25,28,26.5
25-07-2014,33,20.9,26,81.4,1.987,28,30,29
26-07-2014,34,20.4,26.8,81.1,5.962,35,40,37.5
27-07-2014,33,21.1,26,81.1,3.975,35,40,37.5
28-07-2014,32,21.1,26,77.1,0,34,38,36
29-07-2014,32,21.1,26.8,70.1,0,32,36,34
30-07-2014,32,20.4,25.9,76.8,0.397,30,35,32.5
31-07-2014,32,20.7,26.5,76.6,0.6,34,36,35
01-08-2014,32,21.1,25.6,83,4.969,32,36,34
02-08-2014,32,20.7,26,77.9,0,32,36,34
03-08-2014,33,21.1,26.2,79.2,0.099,30,34,32
04-08-2014,31,21.1,25.8,81.1,1,28,34,31
05-08-2014,31,21.1,25.7,78.4,0.696,28,32,30
06-08-2014,32,20.4,26.2,75.2,0.2,28,32,30
07-08-2014,32,20.9,26.3,74.5,0,30,34,32
